"time","ca_cyto.c.c","ca_nsr.c.c"
0.4057,-1.840269783725516e-19,1.072678448276882
0.4058,-1.839600128904845e-19,1.072678448276882
0.4059,-1.838930474084174e-19,1.072678448276882
0.406,-1.838260819263503e-19,1.072678448276882
0.4061,-1.837591164442832e-19,1.072678448276882
0.4062,-1.836921509622162e-19,1.072678448276882
0.4063,-1.836251854801491e-19,1.072678448276882
0.4064,-1.83558219998082e-19,1.072678448276882
0.4065,-1.834912545160149e-19,1.072678448276882
0.4066,-1.834242890339477e-19,1.072678448276882
0.4067,-1.833573235518807e-19,1.072678448276882
0.4068,-1.832903580698136e-19,1.072678448276882
0.4069,-1.832233925877465e-19,1.072678448276882
0.407,-1.831564271056794e-19,1.072678448276882
0.4071,-1.830894616236123e-19,1.072678448276882
0.4072,-1.830224961415452e-19,1.072678448276882
0.4073,-1.829555306594781e-19,1.072678448276882
0.4074,-1.828885651774111e-19,1.072678448276882
0.4075,-1.82821599695344e-19,1.072678448276882
0.4076,-1.827546342132768e-19,1.072678448276882
0.4077,-1.826876687312097e-19,1.072678448276882
0.4078,-1.826207032491427e-19,1.072678448276882
0.4079,-1.825537377670756e-19,1.072678448276882
0.408,-1.824867722850085e-19,1.072678448276882
0.4081,-1.824198068029414e-19,1.072678448276882
0.4082,-1.823528413208743e-19,1.072678448276882
0.4083,-1.822858758388072e-19,1.072678448276882
0.4084,-1.822189103567401e-19,1.072678448276882
0.4085,-1.82151944874673e-19,1.072678448276882
0.4086,-1.820849793926059e-19,1.072678448276882
0.4087,-1.820180139105388e-19,1.072678448276882
0.4088,-1.819510484284718e-19,1.072678448276882
0.4089,-1.818840829464047e-19,1.072678448276882
0.409,-1.818171174643376e-19,1.072678448276882
0.4091,-1.817501519822705e-19,1.072678448276882
0.4092,-1.816831865002034e-19,1.072678448276882
0.4093,-1.816162210181363e-19,1.072678448276882
0.4094,-1.815492555360692e-19,1.072678448276882
0.4095,-1.814822900540021e-19,1.072678448276882
0.4096,-1.81415324571935e-19,1.072678448276882
0.4097,-1.813483590898679e-19,1.072678448276882
0.4098,-1.812813936078008e-19,1.072678448276882
0.4099,-1.812144281257337e-19,1.072678448276882
0.41,-1.811474626436667e-19,1.072678448276882
0.4101,-1.810804971615995e-19,1.072678448276882
0.4102,-1.810135316795325e-19,1.072678448276882
0.4103,-1.809465661974654e-19,1.072678448276882
0.4104,-1.808796007153983e-19,1.072678448276882
0.4105,-1.808126352333312e-19,1.072678448276882
0.4106,-1.807456697512641e-19,1.072678448276882
0.4107,-1.80678704269197e-19,1.072678448276882
0.4108,-1.806117387871299e-19,1.072678448276882
0.4109,-1.805447733050628e-19,1.072678448276882
0.411,-1.804778078229957e-19,1.072678448276882
0.4111,-1.804108423409286e-19,1.072678448276882
0.4112,-1.803438768588616e-19,1.072678448276882
0.4113,-1.802769113767945e-19,1.072678448276882
0.4114,-1.802099458947274e-19,1.072678448276882
0.4115,-1.801429804126603e-19,1.072678448276882
0.4116,-1.800760149305932e-19,1.072678448276882
0.4117,-1.800090494485261e-19,1.072678448276882
0.4118,-1.79942083966459e-19,1.072678448276882
0.4119,-1.798751184843919e-19,1.072678448276882
0.412,-1.798081530023248e-19,1.072678448276882
0.4121,-1.797411875202577e-19,1.072678448276882
0.4122,-1.796742220381906e-19,1.072678448276882
0.4123,-1.796072565561235e-19,1.072678448276882
0.4124,-1.795402910740565e-19,1.072678448276882
0.4125,-1.794733255919894e-19,1.072678448276882
0.4126,-1.794063601099222e-19,1.072678448276882
0.4127,-1.793393946278552e-19,1.072678448276882
0.4128,-1.792724291457881e-19,1.072678448276882
0.4129,-1.79205463663721e-19,1.072678448276882
0.413,-1.791384981816539e-19,1.072678448276882
0.4131,-1.790715326995868e-19,1.072678448276882
0.4132,-1.790045672175197e-19,1.072678448276882
0.4133,-1.789376017354526e-19,1.072678448276882
0.4134,-1.788706362533855e-19,1.072678448276882
0.4135,-1.788036707713185e-19,1.072678448276882
0.4136,-1.787367052892513e-19,1.072678448276882
0.4137,-1.786697398071843e-19,1.072678448276882
0.4138,-1.786027743251172e-19,1.072678448276882
0.4139,-1.785358088430501e-19,1.072678448276882
0.414,-1.78468843360983e-19,1.072678448276882
0.4141,-1.784018778789159e-19,1.072678448276882
0.4142,-1.783349123968488e-19,1.072678448276882
0.4143,-1.782679469147817e-19,1.072678448276882
0.4144,-1.782009814327146e-19,1.072678448276882
0.4145,-1.781340159506475e-19,1.072678448276882
0.4146,-1.780670504685804e-19,1.072678448276882
0.4147,-1.780000849865133e-19,1.072678448276882
0.4148,-1.779331195044462e-19,1.072678448276882
0.4149,-1.778661540223792e-19,1.072678448276882
0.415,-1.777991885403121e-19,1.072678448276882
0.4151,-1.77732223058245e-19,1.072678448276882
0.4152,-1.776652575761779e-19,1.072678448276882
0.4153,-1.775982920941108e-19,1.072678448276882
0.4154,-1.775313266120437e-19,1.072678448276882
0.4155,-1.774643611299766e-19,1.072678448276882
0.4156,-1.773973956479095e-19,1.072678448276882
0.4157,-1.773304301658424e-19,1.072678448276882
0.4158,-1.772634646837753e-19,1.072678448276882
0.4159,-1.771964992017082e-19,1.072678448276882
0.416,-1.771295337196412e-19,1.072678448276882
0.4161,-1.77062568237574e-19,1.072678448276882
0.4162,-1.769956027555069e-19,1.072678448276882
0.4163,-1.769286372734399e-19,1.072678448276882
0.4164,-1.768616717913728e-19,1.072678448276882
0.4165,-1.767947063093057e-19,1.072678448276882
0.4166,-1.767277408272386e-19,1.072678448276882
0.4167,-1.766607753451715e-19,1.072678448276882
0.4168,-1.765938098631044e-19,1.072678448276882
0.4169,-1.765268443810373e-19,1.072678448276882
0.417,-1.764598788989702e-19,1.072678448276882
0.4171,-1.763929134169031e-19,1.072678448276882
0.4172,-1.76325947934836e-19,1.072678448276882
0.4173,-1.762589824527689e-19,1.072678448276882
0.4174,-1.761920169707018e-19,1.072678448276882
0.4175,-1.761250514886348e-19,1.072678448276882
0.4176,-1.760580860065677e-19,1.072678448276882
0.4177,-1.759911205245006e-19,1.072678448276882
0.4178,-1.759241550424335e-19,1.072678448276882
0.4179,-1.758571895603664e-19,1.072678448276882
0.418,-1.757902240782993e-19,1.072678448276882
0.4181,-1.757232585962322e-19,1.072678448276882
0.4182,-1.756562931141651e-19,1.072678448276882
0.4183,-1.75589327632098e-19,1.072678448276882
0.4184,-1.755223621500309e-19,1.072678448276882
0.4185,-1.754553966679639e-19,1.072678448276882
0.4186,-1.753884311858967e-19,1.072678448276882
0.4187,-1.753214657038297e-19,1.072678448276882
0.4188,-1.752545002217626e-19,1.072678448276882
0.4189,-1.751875347396955e-19,1.072678448276882
0.419,-1.751205692576284e-19,1.072678448276882
0.4191,-1.750536037755613e-19,1.072678448276882
0.4192,-1.749866382934942e-19,1.072678448276882
0.4193,-1.749196728114271e-19,1.072678448276882
0.4194,-1.7485270732936e-19,1.072678448276882
0.4195,-1.747857418472929e-19,1.072678448276882
0.4196,-1.747187763652258e-19,1.072678448276882
0.4197,-1.746518108831587e-19,1.072678448276882
0.4198,-1.745848454010917e-19,1.072678448276882
0.4199,-1.745178799190246e-19,1.072678448276882
0.42,-1.744509144369575e-19,1.072678448276882
0.4201,-1.743839489548904e-19,1.072678448276882
0.4202,-1.743169834728233e-19,1.072678448276882
0.4203,-1.742500179907562e-19,1.072678448276882
0.4204,-1.741830525086891e-19,1.072678448276882
0.4205,-1.74116087026622e-19,1.072678448276882
0.4206,-1.740491215445549e-19,1.072678448276882
0.4207,-1.739821560624878e-19,1.072678448276882
0.4208,-1.739151905804207e-19,1.072678448276882
0.4209,-1.738482250983537e-19,1.072678448276882
0.421,-1.737812596162866e-19,1.072678448276882
0.4211,-1.737142941342195e-19,1.072678448276882
0.4212,-1.736473286521524e-19,1.072678448276882
0.4213,-1.735803631700853e-19,1.072678448276882
0.4214,-1.735133976880182e-19,1.072678448276882
0.4215,-1.734464322059511e-19,1.072678448276882
0.4216,-1.73379466723884e-19,1.072678448276882
0.4217,-1.733125012418169e-19,1.072678448276882
0.4218,-1.732455357597498e-19,1.072678448276882
0.4219,-1.731785702776827e-19,1.072678448276882
0.422,-1.731116047956157e-19,1.072678448276882
0.4221,-1.730446393135486e-19,1.072678448276882
0.4222,-1.729776738314814e-19,1.072678448276882
0.4223,-1.729107083494143e-19,1.072678448276882
0.4224,-1.728437428673473e-19,1.072678448276882
0.4225,-1.727767773852802e-19,1.072678448276882
0.4226,-1.727098119032131e-19,1.072678448276882
0.4227,-1.72642846421146e-19,1.072678448276882
0.4228,-1.725758809390789e-19,1.072678448276882
0.4229,-1.725089154570118e-19,1.072678448276882
0.423,-1.724419499749447e-19,1.072678448276882
0.4231,-1.723749844928776e-19,1.072678448276882
0.4232,-1.723080190108105e-19,1.072678448276882
0.4233,-1.722410535287434e-19,1.072678448276882
0.4234,-1.721740880466764e-19,1.072678448276882
0.4235,-1.721071225646093e-19,1.072678448276882
0.4236,-1.720401570825422e-19,1.072678448276882
0.4237,-1.719731916004751e-19,1.072678448276882
0.4238,-1.71906226118408e-19,1.072678448276882
0.4239,-1.718392606363409e-19,1.072678448276882
0.424,-1.717722951542738e-19,1.072678448276882
0.4241,-1.717053296722067e-19,1.072678448276882
0.4242,-1.716383641901396e-19,1.072678448276882
0.4243,-1.715713987080725e-19,1.072678448276882
0.4244,-1.715044332260054e-19,1.072678448276882
0.4245,-1.714374677439383e-19,1.072678448276882
0.4246,-1.713705022618713e-19,1.072678448276882
0.4247,-1.713035367798041e-19,1.072678448276882
0.4248,-1.712365712977371e-19,1.072678448276882
0.4249,-1.7116960581567e-19,1.072678448276882
0.425,-1.711026403336029e-19,1.072678448276882
0.4251,-1.710356748515358e-19,1.072678448276882
0.4252,-1.709687093694687e-19,1.072678448276882
0.4253,-1.709017438874016e-19,1.072678448276882
0.4254,-1.708347784053345e-19,1.072678448276882
0.4255,-1.707678129232674e-19,1.072678448276882
0.4256,-1.707008474412003e-19,1.072678448276882
0.4257,-1.706338819591332e-19,1.072678448276882
0.4258,-1.705669164770661e-19,1.072678448276882
0.4259,-1.70499950994999e-19,1.072678448276882
0.426,-1.70432985512932e-19,1.072678448276882
0.4261,-1.703660200308649e-19,1.072678448276882
0.4262,-1.702990545487978e-19,1.072678448276882
0.4263,-1.702320890667307e-19,1.072678448276882
0.4264,-1.701651235846636e-19,1.072678448276882
0.4265,-1.700981581025965e-19,1.072678448276882
0.4266,-1.700311926205294e-19,1.072678448276882
0.4267,-1.699642271384623e-19,1.072678448276882
0.4268,-1.698972616563952e-19,1.072678448276882
0.4269,-1.698302961743281e-19,1.072678448276882
0.427,-1.69763330692261e-19,1.072678448276882
0.4271,-1.69696365210194e-19,1.072678448276882
0.4272,-1.696293997281268e-19,1.072678448276882
0.4273,-1.695624342460598e-19,1.072678448276882
0.4274,-1.694954687639927e-19,1.072678448276882
0.4275,-1.694285032819256e-19,1.072678448276882
0.4276,-1.693615377998585e-19,1.072678448276882
0.4277,-1.692945723177914e-19,1.072678448276882
0.4278,-1.692276068357243e-19,1.072678448276882
0.4279,-1.691606413536572e-19,1.072678448276882
0.428,-1.690936758715901e-19,1.072678448276882
0.4281,-1.69026710389523e-19,1.072678448276882
0.4282,-1.689597449074559e-19,1.072678448276882
0.4283,-1.688927794253889e-19,1.072678448276882
0.4284,-1.688258139433218e-19,1.072678448276882
0.4285,-1.687588484612547e-19,1.072678448276882
0.4286,-1.686918829791876e-19,1.072678448276882
0.4287,-1.686249174971204e-19,1.072678448276882
0.4288,-1.685579520150534e-19,1.072678448276882
0.4289,-1.684909865329863e-19,1.072678448276882
0.429,-1.684240210509192e-19,1.072678448276882
0.4291,-1.683570555688521e-19,1.072678448276882
0.4292,-1.68290090086785e-19,1.072678448276882
0.4293,-1.682231246047179e-19,1.072678448276882
0.4294,-1.681561591226508e-19,1.072678448276882
0.4295,-1.680891936405838e-19,1.072678448276882
0.4296,-1.680222281585167e-19,1.072678448276882
0.4297,-1.679552626764495e-19,1.072678448276882
0.4298,-1.678882971943825e-19,1.072678448276882
0.4299,-1.678213317123154e-19,1.072678448276882
0.43,-1.677543662302483e-19,1.072678448276882
0.4301,-1.676874007481812e-19,1.072678448276882
0.4302,-1.676204352661141e-19,1.072678448276882
0.4303,-1.67553469784047e-19,1.072678448276882
0.4304,-1.674865043019799e-19,1.072678448276882
0.4305,-1.674195388199128e-19,1.072678448276882
0.4306,-1.673525733378457e-19,1.072678448276882
0.4307,-1.672856078557786e-19,1.072678448276882
0.4308,-1.672186423737115e-19,1.072678448276882
0.4309,-1.671516768916445e-19,1.072678448276882
0.431,-1.670847114095774e-19,1.072678448276882
0.4311,-1.670177459275103e-19,1.072678448276882
0.4312,-1.669507804454432e-19,1.072678448276882
0.4313,-1.668838149633761e-19,1.072678448276882
0.4314,-1.66816849481309e-19,1.072678448276882
0.4315,-1.667498839992419e-19,1.072678448276882
0.4316,-1.666829185171749e-19,1.072678448276882
0.4317,-1.666159530351078e-19,1.072678448276882
0.4318,-1.665489875530406e-19,1.072678448276882
0.4319,-1.664820220709735e-19,1.072678448276882
0.432,-1.664150565889064e-19,1.072678448276882
0.4321,-1.663480911068394e-19,1.072678448276882
0.4322,-1.662811256247723e-19,1.072678448276882
0.4323,-1.662141601427052e-19,1.072678448276882
0.4324,-1.661471946606381e-19,1.072678448276882
0.4325,-1.66080229178571e-19,1.072678448276882
0.4326,-1.660132636965039e-19,1.072678448276882
0.4327,-1.659462982144368e-19,1.072678448276882
0.4328,-1.658793327323697e-19,1.072678448276882
0.4329,-1.658123672503026e-19,1.072678448276882
0.433,-1.657454017682355e-19,1.072678448276882
0.4331,-1.656784362861684e-19,1.072678448276882
0.4332,-1.656114708041014e-19,1.072678448276882
0.4333,-1.655445053220343e-19,1.072678448276882
0.4334,-1.654775398399672e-19,1.072678448276882
0.4335,-1.654105743579001e-19,1.072678448276882
0.4336,-1.65343608875833e-19,1.072678448276882
0.4337,-1.652766433937659e-19,1.072678448276882
0.4338,-1.652096779116988e-19,1.072678448276882
0.4339,-1.651427124296317e-19,1.072678448276882
0.434,-1.650757469475646e-19,1.072678448276882
0.4341,-1.650087814654975e-19,1.072678448276882
0.4342,-1.649418159834305e-19,1.072678448276882
0.4343,-1.648748505013633e-19,1.072678448276882
0.4344,-1.648078850192963e-19,1.072678448276882
0.4345,-1.647409195372292e-19,1.072678448276882
0.4346,-1.646739540551621e-19,1.072678448276882
0.4347,-1.64606988573095e-19,1.072678448276882
0.4348,-1.645400230910279e-19,1.072678448276882
0.4349,-1.644730576089608e-19,1.072678448276882
0.435,-1.644060921268937e-19,1.072678448276882
0.4351,-1.643391266448266e-19,1.072678448276882
0.4352,-1.642721611627595e-19,1.072678448276882
0.4353,-1.642051956806924e-19,1.072678448276882
0.4354,-1.641382301986253e-19,1.072678448276882
0.4355,-1.640712647165582e-19,1.072678448276882
0.4356,-1.640042992344912e-19,1.072678448276882
0.4357,-1.639373337524241e-19,1.072678448276882
0.4358,-1.63870368270357e-19,1.072678448276882
0.4359,-1.638034027882899e-19,1.072678448276882
0.436,-1.637364373062228e-19,1.072678448276882
0.4361,-1.636694718241557e-19,1.072678448276882
0.4362,-1.636025063420886e-19,1.072678448276882
0.4363,-1.635355408600215e-19,1.072678448276882
0.4364,-1.634685753779544e-19,1.072678448276882
0.4365,-1.634016098958873e-19,1.072678448276882
0.4366,-1.633346444138202e-19,1.072678448276882
0.4367,-1.632676789317532e-19,1.072678448276882
0.4368,-1.63200713449686e-19,1.072678448276882
0.4369,-1.631337479676189e-19,1.072678448276882
0.437,-1.630667824855519e-19,1.072678448276882
0.4371,-1.629998170034848e-19,1.072678448276882
0.4372,-1.629328515214177e-19,1.072678448276882
0.4373,-1.628658860393506e-19,1.072678448276882
0.4374,-1.627989205572835e-19,1.072678448276882
0.4375,-1.627319550752164e-19,1.072678448276882
0.4376,-1.626649895931493e-19,1.072678448276882
0.4377,-1.625980241110822e-19,1.072678448276882
0.4378,-1.625310586290151e-19,1.072678448276882
0.4379,-1.62464093146948e-19,1.072678448276882
0.438,-1.62397127664881e-19,1.072678448276882
0.4381,-1.623301621828139e-19,1.072678448276882
0.4382,-1.622631967007468e-19,1.072678448276882
0.4383,-1.621962312186796e-19,1.072678448276882
0.4384,-1.621292657366126e-19,1.072678448276882
0.4385,-1.620623002545455e-19,1.072678448276882
0.4386,-1.619953347724784e-19,1.072678448276882
0.4387,-1.619283692904113e-19,1.072678448276882
0.4388,-1.618614038083442e-19,1.072678448276882
0.4389,-1.617944383262771e-19,1.072678448276882
0.439,-1.6172747284421e-19,1.072678448276882
0.4391,-1.616605073621429e-19,1.072678448276882
0.4392,-1.615935418800759e-19,1.072678448276882
0.4393,-1.615265763980087e-19,1.072678448276882
0.4394,-1.614596109159416e-19,1.072678448276882
0.4395,-1.613926454338746e-19,1.072678448276882
0.4396,-1.613256799518075e-19,1.072678448276882
0.4397,-1.612587144697404e-19,1.072678448276882
0.4398,-1.611917489876733e-19,1.072678448276882
0.4399,-1.611247835056062e-19,1.072678448276882
0.44,-1.610578180235391e-19,1.072678448276882
0.4401,-1.60990852541472e-19,1.072678448276882
0.4402,-1.609238870594049e-19,1.072678448276882
0.4403,-1.608569215773378e-19,1.072678448276882
0.4404,-1.607899560952707e-19,1.072678448276882
0.4405,-1.607229906132036e-19,1.072678448276882
0.4406,-1.606560251311366e-19,1.072678448276882
0.4407,-1.605890596490695e-19,1.072678448276882
0.4408,-1.605220941670024e-19,1.072678448276882
0.4409,-1.604551286849353e-19,1.072678448276882
0.441,-1.603881632028682e-19,1.072678448276882
0.4411,-1.603211977208011e-19,1.072678448276882
0.4412,-1.60254232238734e-19,1.072678448276882
0.4413,-1.601872667566669e-19,1.072678448276882
0.4414,-1.601203012745998e-19,1.072678448276882
0.4415,-1.600533357925327e-19,1.072678448276882
0.4416,-1.599863703104656e-19,1.072678448276882
0.4417,-1.599194048283985e-19,1.072678448276882
0.4418,-1.598524393463314e-19,1.072678448276882
0.4419,-1.597854738642644e-19,1.072678448276882
0.442,-1.597185083821973e-19,1.072678448276882
0.4421,-1.596515429001302e-19,1.072678448276882
0.4422,-1.595845774180631e-19,1.072678448276882
0.4423,-1.59517611935996e-19,1.072678448276882
0.4424,-1.594506464539289e-19,1.072678448276882
0.4425,-1.593836809718618e-19,1.072678448276882
0.4426,-1.593167154897947e-19,1.072678448276882
0.4427,-1.592497500077276e-19,1.072678448276882
0.4428,-1.591827845256605e-19,1.072678448276882
0.4429,-1.591158190435935e-19,1.072678448276882
0.443,-1.590488535615264e-19,1.072678448276882
0.4431,-1.589818880794593e-19,1.072678448276882
0.4432,-1.589149225973922e-19,1.072678448276882
0.4433,-1.588479571153251e-19,1.072678448276882
0.4434,-1.58780991633258e-19,1.072678448276882
0.4435,-1.587140261511909e-19,1.072678448276882
0.4436,-1.586470606691238e-19,1.072678448276882
0.4437,-1.585800951870567e-19,1.072678448276882
0.4438,-1.585131297049896e-19,1.072678448276882
0.4439,-1.584461642229225e-19,1.072678448276882
0.444,-1.583791987408554e-19,1.072678448276882
0.4441,-1.583122332587884e-19,1.072678448276882
0.4442,-1.582452677767213e-19,1.072678448276882
0.4443,-1.581783022946542e-19,1.072678448276882
0.4444,-1.58111336812587e-19,1.072678448276882
0.4445,-1.5804437133052e-19,1.072678448276882
0.4446,-1.579774058484529e-19,1.072678448276882
0.4447,-1.579104403663858e-19,1.072678448276882
0.4448,-1.578434748843187e-19,1.072678448276882
0.4449,-1.577765094022516e-19,1.072678448276882
0.445,-1.577095439201845e-19,1.072678448276882
0.4451,-1.576425784381174e-19,1.072678448276882
0.4452,-1.575756129560503e-19,1.072678448276882
0.4453,-1.575086474739833e-19,1.072678448276882
0.4454,-1.574416819919161e-19,1.072678448276882
0.4455,-1.573747165098491e-19,1.072678448276882
0.4456,-1.57307751027782e-19,1.072678448276882
0.4457,-1.572407855457149e-19,1.072678448276882
0.4458,-1.571738200636478e-19,1.072678448276882
0.4459,-1.571068545815807e-19,1.072678448276882
0.446,-1.570398890995136e-19,1.072678448276882
0.4461,-1.569729236174465e-19,1.072678448276882
0.4462,-1.569059581353794e-19,1.072678448276882
0.4463,-1.568389926533124e-19,1.072678448276882
0.4464,-1.567720271712452e-19,1.072678448276882
0.4465,-1.567050616891781e-19,1.072678448276882
0.4466,-1.56638096207111e-19,1.072678448276882
0.4467,-1.56571130725044e-19,1.072678448276882
0.4468,-1.565041652429769e-19,1.072678448276882
0.4469,-1.564371997609098e-19,1.072678448276882
0.447,-1.563702342788427e-19,1.072678448276882
0.4471,-1.563032687967756e-19,1.072678448276882
0.4472,-1.562363033147085e-19,1.072678448276882
0.4473,-1.561693378326414e-19,1.072678448276882
0.4474,-1.561023723505743e-19,1.072678448276882
0.4475,-1.560354068685072e-19,1.072678448276882
0.4476,-1.559684413864401e-19,1.072678448276882
0.4477,-1.55901475904373e-19,1.072678448276882
0.4478,-1.558345104223059e-19,1.072678448276882
0.4479,-1.557675449402388e-19,1.072678448276882
0.448,-1.557005794581718e-19,1.072678448276882
0.4481,-1.556336139761047e-19,1.072678448276882
0.4482,-1.555666484940376e-19,1.072678448276882
0.4483,-1.554996830119705e-19,1.072678448276882
0.4484,-1.554327175299034e-19,1.072678448276882
0.4485,-1.553657520478363e-19,1.072678448276882
0.4486,-1.552987865657692e-19,1.072678448276882
0.4487,-1.552318210837021e-19,1.072678448276882
0.4488,-1.551648556016351e-19,1.072678448276882
0.4489,-1.550978901195679e-19,1.072678448276882
0.449,-1.550309246375008e-19,1.072678448276882
0.4491,-1.549639591554337e-19,1.072678448276882
0.4492,-1.548969936733667e-19,1.072678448276882
0.4493,-1.548300281912996e-19,1.072678448276882
0.4494,-1.547630627092325e-19,1.072678448276882
0.4495,-1.546960972271654e-19,1.072678448276882
0.4496,-1.546291317450983e-19,1.072678448276882
0.4497,-1.545621662630312e-19,1.072678448276882
0.4498,-1.544952007809641e-19,1.072678448276882
0.4499,-1.54428235298897e-19,1.072678448276882
0.45,-1.543612698168299e-19,1.072678448276882
0.4501,-1.542943043347628e-19,1.072678448276882
0.4502,-1.542273388526957e-19,1.072678448276882
0.4503,-1.541603733706287e-19,1.072678448276882
0.4504,-1.540934078885616e-19,1.072678448276882
0.4505,-1.540264424064945e-19,1.072678448276882
0.4506,-1.539594769244274e-19,1.072678448276882
0.4507,-1.538925114423603e-19,1.072678448276882
0.4508,-1.538255459602932e-19,1.072678448276882
0.4509,-1.537585804782261e-19,1.072678448276882
0.451,-1.53691614996159e-19,1.072678448276882
0.4511,-1.536246495140919e-19,1.072678448276882
0.4512,-1.535576840320248e-19,1.072678448276882
0.4513,-1.534907185499577e-19,1.072678448276882
0.4514,-1.534237530678906e-19,1.072678448276882
0.4515,-1.533567875858235e-19,1.072678448276882
0.4516,-1.532898221037565e-19,1.072678448276882
0.4517,-1.532228566216894e-19,1.072678448276882
0.4518,-1.531558911396223e-19,1.072678448276882
0.4519,-1.530889256575552e-19,1.072678448276882
0.452,-1.530219601754881e-19,1.072678448276882
0.4521,-1.52954994693421e-19,1.072678448276882
0.4522,-1.528880292113539e-19,1.072678448276882
0.4523,-1.528210637292868e-19,1.072678448276882
0.4524,-1.527540982472197e-19,1.072678448276882
0.4525,-1.526871327651526e-19,1.072678448276882
0.4526,-1.526201672830855e-19,1.072678448276882
0.4527,-1.525532018010185e-19,1.072678448276882
0.4528,-1.524862363189514e-19,1.072678448276882
0.4529,-1.524192708368842e-19,1.072678448276882
0.453,-1.523523053548172e-19,1.072678448276882
0.4531,-1.522853398727501e-19,1.072678448276882
0.4532,-1.52218374390683e-19,1.072678448276882
0.4533,-1.521514089086159e-19,1.072678448276882
0.4534,-1.520844434265488e-19,1.072678448276882
0.4535,-1.520174779444817e-19,1.072678448276882
0.4536,-1.519505124624146e-19,1.072678448276882
0.4537,-1.518835469803476e-19,1.072678448276882
0.4538,-1.518165814982805e-19,1.072678448276882
0.4539,-1.517496160162133e-19,1.072678448276882
0.454,-1.516826505341462e-19,1.072678448276882
0.4541,-1.516156850520791e-19,1.072678448276882
0.4542,-1.515487195700121e-19,1.072678448276882
0.4543,-1.51481754087945e-19,1.072678448276882
0.4544,-1.514147886058779e-19,1.072678448276882
0.4545,-1.513478231238108e-19,1.072678448276882
0.4546,-1.512808576417437e-19,1.072678448276882
0.4547,-1.512138921596766e-19,1.072678448276882
0.4548,-1.511469266776095e-19,1.072678448276882
0.4549,-1.510799611955424e-19,1.072678448276882
0.455,-1.510129957134753e-19,1.072678448276882
0.4551,-1.509460302314082e-19,1.072678448276882
0.4552,-1.508790647493412e-19,1.072678448276882
0.4553,-1.508120992672741e-19,1.072678448276882
0.4554,-1.50745133785207e-19,1.072678448276882
0.4555,-1.506781683031399e-19,1.072678448276882
0.4556,-1.506112028210728e-19,1.072678448276882
0.4557,-1.505442373390057e-19,1.072678448276882
0.4558,-1.504772718569386e-19,1.072678448276882
0.4559,-1.504103063748715e-19,1.072678448276882
0.456,-1.503433408928044e-19,1.072678448276882
0.4561,-1.502763754107373e-19,1.072678448276882
0.4562,-1.502094099286702e-19,1.072678448276882
0.4563,-1.501424444466032e-19,1.072678448276882
0.4564,-1.500754789645361e-19,1.072678448276882
0.4565,-1.50008513482469e-19,1.072678448276882
0.4566,-1.499415480004019e-19,1.072678448276882
0.4567,-1.498745825183348e-19,1.072678448276882
0.4568,-1.498076170362677e-19,1.072678448276882
0.4569,-1.497406515542006e-19,1.072678448276882
0.457,-1.496736860721335e-19,1.072678448276882
0.4571,-1.496067205900664e-19,1.072678448276882
0.4572,-1.495397551079993e-19,1.072678448276882
0.4573,-1.494727896259322e-19,1.072678448276882
0.4574,-1.494058241438651e-19,1.072678448276882
0.4575,-1.49338858661798e-19,1.072678448276882
0.4576,-1.49271893179731e-19,1.072678448276882
0.4577,-1.492049276976639e-19,1.072678448276882
0.4578,-1.491379622155968e-19,1.072678448276882
0.4579,-1.490709967335297e-19,1.072678448276882
0.458,-1.490040312514626e-19,1.072678448276882
0.4581,-1.489370657693955e-19,1.072678448276882
0.4582,-1.488701002873284e-19,1.072678448276882
0.4583,-1.488031348052613e-19,1.072678448276882
0.4584,-1.487361693231942e-19,1.072678448276882
0.4585,-1.486692038411271e-19,1.072678448276882
0.4586,-1.4860223835906e-19,1.072678448276882
0.4587,-1.485352728769929e-19,1.072678448276882
0.4588,-1.484683073949259e-19,1.072678448276882
0.4589,-1.484013419128588e-19,1.072678448276882
0.459,-1.483343764307916e-19,1.072678448276882
0.4591,-1.482674109487246e-19,1.072678448276882
0.4592,-1.482004454666575e-19,1.072678448276882
0.4593,-1.481334799845904e-19,1.072678448276882
0.4594,-1.480665145025233e-19,1.072678448276882
0.4595,-1.479995490204562e-19,1.072678448276882
0.4596,-1.479325835383891e-19,1.072678448276882
0.4597,-1.47865618056322e-19,1.072678448276882
0.4598,-1.477986525742549e-19,1.072678448276882
0.4599,-1.477316870921879e-19,1.072678448276882
0.46,-1.476647216101207e-19,1.072678448276882
0.4601,-1.475977561280537e-19,1.072678448276882
0.4602,-1.475307906459866e-19,1.072678448276882
0.4603,-1.474638251639195e-19,1.072678448276882
0.4604,-1.473968596818524e-19,1.072678448276882
0.4605,-1.473298941997853e-19,1.072678448276882
0.4606,-1.472629287177182e-19,1.072678448276882
0.4607,-1.471959632356511e-19,1.072678448276882
0.4608,-1.47128997753584e-19,1.072678448276882
0.4609,-1.470620322715169e-19,1.072678448276882
0.461,-1.469950667894498e-19,1.072678448276882
0.4611,-1.469281013073827e-19,1.072678448276882
0.4612,-1.468611358253156e-19,1.072678448276882
0.4613,-1.467941703432486e-19,1.072678448276882
0.4614,-1.467272048611815e-19,1.072678448276882
0.4615,-1.466602393791143e-19,1.072678448276882
0.4616,-1.465932738970473e-19,1.072678448276882
0.4617,-1.465263084149802e-19,1.072678448276882
