"time","l2.v","vc.is_peak","vc.v_pulse","vc.vs_peak","vc.v"
115.55,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.56,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.57,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.58,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.59,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.6,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.61,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.62,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.63,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.64,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.65,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.66,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.67,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.68,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.69,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.7,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.71,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.72,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.73,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.74,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.75,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.76,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.77,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.78,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.79,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.8,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.81,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.82,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.83,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.84,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.85,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.86,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.87,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.88,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.89,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.9,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.91,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.92,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.93,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.94,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.95,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.96,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.97,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.98,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
115.99,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.01,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.02,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.03,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.04,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.05,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.06,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.07,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.08,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.09,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.1,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.11,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.12,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.13,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.14,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.15,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.16,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.17,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.18,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.19,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.2,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.21,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.22,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.23,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.24,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.25,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.26,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.27,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.28,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.29,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.3,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.31,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.32,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.33,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.34,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.35,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.36,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.37,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.38,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.39,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.4,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.41,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.42,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.43,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.44,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.45,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.46,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.47,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.48,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.49,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.5,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.51,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.52,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.53,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.54,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.55,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.56,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.57,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.58,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.59,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.6,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.61,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.62,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.63,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.64,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.65,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.66,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.67,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.68,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.69,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.7,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.71,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.72,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.73,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.74,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.75,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.76,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.77,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.78,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.79,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.8,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.81,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.82,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.83,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.84,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.85,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.86,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.87,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.88,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.89,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.9,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.91,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.92,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.93,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.94,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.95,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.96,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.97,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.98,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
116.99,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.01,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.02,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.03,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.04,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.05,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.06,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.07,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.08,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.09,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.1,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.11,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.12,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.13,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.14,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.15,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.16,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.17,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.18,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.19,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.2,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.21,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.22,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.23,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.24,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.25,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.26,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.27,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.28,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.29,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.3,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.31,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.32,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.33,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.34,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.35,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.36,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.37,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.38,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.39,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.4,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.41,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.42,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.43,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.44,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.45,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.46,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.47,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.48,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.49,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.5,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.51,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.52,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.53,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.54,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.55,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.56,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.57,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.58,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.59,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.6,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.61,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.62,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.63,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.64,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.65,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.66,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.67,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.68,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.69,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.7,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.71,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.72,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.73,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.74,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.75,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.76,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.77,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.78,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.79,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.8,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.81,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.82,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.83,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.84,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.85,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.86,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.87,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.88,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.89,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.9,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.91,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.92,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.93,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.94,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.95,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.96,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.97,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.98,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
117.99,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
118,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
118.01,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
118.02,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
118.03,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
118.04,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
118.05,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
118.06,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
118.07,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
118.08,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
118.09,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
118.1,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
118.11,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
118.12,-0.07000000000000001,-2.37913974315551e-10,0.05499999999999999,0.04999999999999999,-0.07000000000000001
