"time","ca.cyto.con","ca.jsr.con","ca.nsr.con","ca.sub.con","cal.i_ion","naca.i_ion","cal.i","naca.i"
0.1024,0.0005875298142778389,0.06072319259564685,1.236059771345261,0.0005297315322649249,-2.296849721647573e-11,-2.148422616699619e-11,-2.296849721647573e-11,-2.148422616699619e-11
0.1025,0.0005872631639616357,0.06076613553655977,1.236104473347154,0.0005294525958867181,-2.293512721071612e-11,-2.146754064425718e-11,-2.293512721071612e-11,-2.146754064425718e-11
0.1026,0.000586996694291224,0.06080910368675538,1.236149118321768,0.0005291738326042223,-2.29017892655728e-11,-2.145087114020539e-11,-2.29017892655728e-11,-2.145087114020539e-11
0.1027,0.0005867304048350423,0.06085209706210862,1.236193706296243,0.0005288952419032323,-2.286848338282708e-11,-2.143421765548181e-11,-2.286848338282708e-11,-2.143421765548181e-11
0.1028,0.0005864642951979549,0.06089511564504402,1.236238237297241,0.0005286168237470448,-2.28352095641997e-11,-2.141758019069198e-11,-2.28352095641997e-11,-2.141758019069198e-11
0.1029,0.0005861983649828906,0.06093815942163068,1.236282711351411,0.0005283385780515189,-2.280196781135114e-11,-2.14009587464061e-11,-2.280196781135114e-11,-2.14009587464061e-11
0.103,0.0005859326137168925,0.06098122845310211,1.236327128486281,0.0005280605036730058,-2.276875812588188e-11,-2.138435332315904e-11,-2.276875812588188e-11,-2.138435332315904e-11
0.1031,0.0005856670409769328,0.06102432275414675,1.23637148872874,0.000527782600130615,-2.273558050933275e-11,-2.13677639214504e-11,-2.273558050933275e-11,-2.13677639214504e-11
0.1032,0.0005854016463417117,0.06106744233952144,1.236415792105621,0.000527504866946585,-2.270243496318519e-11,-2.135119054174454e-11,-2.270243496318519e-11,-2.135119054174454e-11
0.1033,0.000585136429391649,0.06111058722404936,1.236460038643696,0.0005272273036462979,-2.26693214888616e-11,-2.133463318447065e-11,-2.26693214888616e-11,-2.133463318447065e-11
0.1034,0.0005848713897088732,0.06115375742261826,1.236504228369683,0.0005269499097582928,-2.263624008772567e-11,-2.131809185002283e-11,-2.263624008772567e-11,-2.131809185002283e-11
0.1035,0.0005846065268772138,0.06119695295017827,1.236548361310243,0.00052667268481428,-2.260319076108271e-11,-2.130156653876008e-11,-2.260319076108271e-11,-2.130156653876008e-11
0.1036,0.0005843418404821914,0.06124017382174031,1.236592437491979,0.0005263956283491551,-2.257017351017991e-11,-2.128505725100639e-11,-2.257017351017991e-11,-2.128505725100639e-11
0.1037,0.0005840773301110085,0.06128342005237376,1.23663645694144,0.0005261187399010126,-2.253718833620674e-11,-2.126856398705076e-11,-2.253718833620674e-11,-2.126856398705076e-11
0.1038,0.000583812995352541,0.06132669165720478,1.236680419685119,0.0005258420190111599,-2.250423524029525e-11,-2.125208674714729e-11,-2.250423524029525e-11,-2.125208674714729e-11
0.1039,0.0005835488357973279,0.06136998865141421,1.236724325749452,0.0005255654652241321,-2.247131422352046e-11,-2.123562553151519e-11,-2.247131422352046e-11,-2.123562553151519e-11
0.104,0.0005832848510375627,0.06141331105023572,1.236768175160822,0.0005252890780877037,-2.243842528690065e-11,-2.121918034033889e-11,-2.243842528690065e-11,-2.121918034033889e-11
0.1041,0.0005830210406670846,0.06145665886895383,1.236811967945556,0.0005250128571529058,-2.240556843139773e-11,-2.1202751173768e-11,-2.240556843139773e-11,-2.1202751173768e-11
0.1042,0.0005827574042813682,0.06150003212290194,1.236855704129928,0.0005247368019740367,-2.237274365791758e-11,-2.118633803191744e-11,-2.237274365791758e-11,-2.118633803191744e-11
0.1043,0.0005824939414775156,0.06154343082746039,1.236899383740154,0.0005244609121086787,-2.233995096731043e-11,-2.116994091486744e-11,-2.233995096731043e-11,-2.116994091486744e-11
0.1044,0.0005822306518542465,0.06158685499805457,1.2369430068024,0.0005241851871177096,-2.230719036037125e-11,-2.115355982266363e-11,-2.230719036037125e-11,-2.115355982266363e-11
0.1045,0.0005819675350118887,0.06163030465015289,1.236986573342777,0.000523909626565319,-2.227446183784005e-11,-2.113719475531707e-11,-2.227446183784005e-11,-2.113719475531707e-11
0.1046,0.0005817045905523696,0.06167377979926493,1.237030083387342,0.0005236342300190198,-2.22417654004023e-11,-2.11208457128043e-11,-2.22417654004023e-11,-2.11208457128043e-11
0.1047,0.0005814418180792064,0.06171728046093931,1.2370735369621,0.0005233589970496645,-2.220910104868928e-11,-2.110451269506738e-11,-2.220910104868928e-11,-2.110451269506738e-11
0.1048,0.0005811792171974976,0.06176080665076203,1.237116934093003,0.0005230839272314572,-2.217646878327851e-11,-2.108819570201397e-11,-2.217646878327851e-11,-2.108819570201397e-11
0.1049,0.0005809167875324187,0.06180435839421392,1.237160274805335,0.000522809019225058,-2.21438686046941e-11,-2.107189473351737e-11,-2.21438686046941e-11,-2.107189473351737e-11
0.105,0.0005806545286875838,0.06184793570448894,1.237203559125097,0.0005225342728402433,-2.211130051340712e-11,-2.105560978941655e-11,-2.211130051340712e-11,-2.105560978941655e-11
0.1051,0.0005803924402650252,0.06189153859314202,1.237246787078342,0.0005222596880455202,-2.207876450983612e-11,-2.103934086951623e-11,-2.207876450983612e-11,-2.103934086951623e-11
0.1052,0.0005801305218766658,0.06193516707620425,1.237289958690794,0.0005219852643992747,-2.204626059434733e-11,-2.10230879735869e-11,-2.204626059434733e-11,-2.10230879735869e-11
0.1053,0.0005798687731359938,0.06197882116975075,1.237333073988125,0.0005217110014617806,-2.201378876725527e-11,-2.100685110136491e-11,-2.201378876725527e-11,-2.100685110136491e-11
0.1054,0.0005796071936580553,0.06202250088989904,1.237376132995954,0.0005214368987951778,-2.198134902882306e-11,-2.099063025255249e-11,-2.198134902882306e-11,-2.099063025255249e-11
0.1055,0.0005793457830594449,0.06206620625280745,1.237419135739849,0.0005211629559634511,-2.194894137926286e-11,-2.09744254268178e-11,-2.194894137926286e-11,-2.09744254268178e-11
0.1056,0.0005790845409582978,0.06210993727467366,1.237462082245327,0.0005208891725324108,-2.191656581873631e-11,-2.095823662379502e-11,-2.191656581873631e-11,-2.095823662379502e-11
0.1057,0.0005788234669742811,0.06215369397173301,1.237504972537854,0.0005206155480696705,-2.188422234735494e-11,-2.094206384308434e-11,-2.188422234735494e-11,-2.094206384308434e-11
0.1058,0.000578562560728585,0.06219747636025692,1.237547806642843,0.0005203420821446262,-2.185191096518064e-11,-2.092590708425206e-11,-2.185191096518064e-11,-2.092590708425206e-11
0.1059,0.0005783018218439154,0.06224128445655141,1.237590584585658,0.0005200687743284372,-2.181963167222608e-11,-2.090976634683065e-11,-2.181963167222608e-11,-2.090976634683065e-11
0.106,0.0005780412499444837,0.06228511827695549,1.237633306391612,0.0005197956241940032,-2.178738446845515e-11,-2.089364163031872e-11,-2.178738446845515e-11,-2.089364163031872e-11
0.1061,0.0005777808446559999,0.06232897783783956,1.237675972085969,0.0005195226313159441,-2.17551693537835e-11,-2.087753293418119e-11,-2.17551693537835e-11,-2.087753293418119e-11
0.1062,0.0005775206056056632,0.06237286315560384,1.237718581693942,0.0005192497952705795,-2.172298632807886e-11,-2.086144025784924e-11,-2.172298632807886e-11,-2.086144025784924e-11
0.1063,0.0005772605324221534,0.06241677424667685,1.237761135240695,0.0005189771156359082,-2.169083539116164e-11,-2.084536360072041e-11,-2.169083539116164e-11,-2.084536360072041e-11
0.1064,0.0005770006247356234,0.06246071112751377,1.237803632751341,0.0005187045919915862,-2.165871654280533e-11,-2.082930296215865e-11,-2.165871654280533e-11,-2.082930296215865e-11
0.1065,0.0005767408821776898,0.0625046738145949,1.237846074250947,0.0005184322239189066,-2.162662978273705e-11,-2.081325834149436e-11,-2.162662978273705e-11,-2.081325834149436e-11
0.1066,0.0005764813043814243,0.06254866232442408,1.237888459764528,0.0005181600110007786,-2.159457511063797e-11,-2.079722973802445e-11,-2.159457511063797e-11,-2.079722973802445e-11
0.1067,0.0005762218909813459,0.06259267667352714,1.237930789317053,0.0005178879528217069,-2.156255252614382e-11,-2.078121715101237e-11,-2.156255252614382e-11,-2.078121715101237e-11
0.1068,0.0005759626416134122,0.06263671687845028,1.237973062933442,0.0005176160489677704,-2.153056202884546e-11,-2.076522057968821e-11,-2.153056202884546e-11,-2.076522057968821e-11
0.1069,0.0005757035559150104,0.06268078295575856,1.238015280638567,0.0005173442990266016,-2.149860361828929e-11,-2.07492400232487e-11,-2.149860361828929e-11,-2.07492400232487e-11
0.107,0.0005754446335130234,0.06272487506145723,1.23805744245628,0.0005170727017924666,-2.146667729397788e-11,-2.073327548085728e-11,-2.146667729397788e-11,-2.073327548085728e-11
0.1071,0.0005751858740563832,0.06276899311031926,1.238099548412068,0.0005168012574365824,-2.143478305537036e-11,-2.071732695164416e-11,-2.143478305537036e-11,-2.071732695164416e-11
0.1072,0.0005749272771871306,0.06281313711411039,1.238141598530694,0.000516529965578748,-2.140292090188312e-11,-2.070139443470639e-11,-2.140292090188312e-11,-2.070139443470639e-11
0.1073,0.00057466884254802,0.06285730709258364,1.23818359283682,0.0005162588257947657,-2.137109083289017e-11,-2.068547792910784e-11,-2.137109083289017e-11,-2.068547792910784e-11
0.1074,0.0005744105697831803,0.06290150306566523,1.238225531355058,0.0005159878376609621,-2.133929284772383e-11,-2.066957743387933e-11,-2.133929284772383e-11,-2.066957743387933e-11
0.1075,0.0005741524585381043,0.06294572505345666,1.238267414109973,0.0005157170007541463,-2.130752694567522e-11,-2.065369294801867e-11,-2.130752694567522e-11,-2.065369294801867e-11
0.1076,0.0005738945084596413,0.0629899730762368,1.238309241126086,0.0005154463146515687,-2.127579312599483e-11,-2.063782447049066e-11,-2.127579312599483e-11,-2.063782447049066e-11
0.1077,0.0005736367191959878,0.06303424715446392,1.238351012427867,0.0005151757789308787,-2.124409138789313e-11,-2.06219720002272e-11,-2.124409138789313e-11,-2.06219720002272e-11
0.1078,0.0005733790903966784,0.06307854730877784,1.238392728039742,0.0005149053931700839,-2.121242173054104e-11,-2.060613553612729e-11,-2.121242173054104e-11,-2.060613553612729e-11
0.1079,0.0005731216217125777,0.06312287356000193,1.238434387986088,0.0005146351569475076,-2.118078415307069e-11,-2.059031507705714e-11,-2.118078415307069e-11,-2.059031507705714e-11
0.108,0.0005728643127958706,0.06316722592914532,1.238475992291237,0.0005143650698417474,-2.114917865457586e-11,-2.057451062185018e-11,-2.114917865457586e-11,-2.057451062185018e-11
0.1081,0.0005726071633000544,0.06321160443740487,1.238517540979477,0.0005140951314316332,-2.111760523411267e-11,-2.055872216930713e-11,-2.111760523411267e-11,-2.055872216930713e-11
0.1082,0.0005723501728799295,0.06325600910616723,1.238559034075047,0.0005138253412961864,-2.108606389070018e-11,-2.054294971819605e-11,-2.108606389070018e-11,-2.054294971819605e-11
0.1083,0.0005720933411915903,0.06330043995701103,1.238600471602142,0.0005135556990145774,-2.105455462332099e-11,-2.052719326725237e-11,-2.105455462332099e-11,-2.052719326725237e-11
0.1084,0.0005718366678924171,0.06334489701170889,1.238641853584911,0.0005132862041660842,-2.102307743092186e-11,-2.051145281517898e-11,-2.102307743092186e-11,-2.051145281517898e-11
0.1085,0.0005715801526410668,0.06338938029222957,1.23868318004746,0.0005130168563300505,-2.099163231241443e-11,-2.049572836064627e-11,-2.099163231241443e-11,-2.049572836064627e-11
0.1086,0.0005713237950974645,0.0634338898207399,1.238724451013848,0.0005127476550858443,-2.096021926667578e-11,-2.048001990229217e-11,-2.096021926667578e-11,-2.048001990229217e-11
0.1087,0.0005710675949227944,0.06347842561960704,1.238765666508089,0.0005124786000128164,-2.092883829254914e-11,-2.046432743872219e-11,-2.092883829254914e-11,-2.046432743872219e-11
0.1088,0.0005708115517794902,0.06352298771140047,1.238806826554156,0.000512209690690258,-2.089748938884451e-11,-2.044865096850952e-11,-2.089748938884451e-11,-2.044865096850952e-11
0.1089,0.0005705556653312282,0.06356757611889403,1.238847931175976,0.0005119409266973597,-2.086617255433941e-11,-2.043299049019504e-11,-2.086617255433941e-11,-2.043299049019504e-11
0.109,0.0005702999352638054,0.06361219084127279,1.238888980397268,0.0005116723082010066,-2.083488778777951e-11,-2.041734600228739e-11,-2.083488778777951e-11,-2.041734600228739e-11
0.1091,0.0005700443613107966,0.06365683182489784,1.238929974241347,0.0005114038366780023,-2.080363508787935e-11,-2.040171750326301e-11,-2.080363508787935e-11,-2.040171750326301e-11
0.1092,0.0005697889430727516,0.06370149916926228,1.23897091273253,0.0005111355098271856,-2.077241445332304e-11,-2.038610499156623e-11,-2.077241445332304e-11,-2.038610499156623e-11
0.1093,0.000569533680220346,0.06374619289556163,1.239011795894554,0.0005108673272866324,-2.074122588276499e-11,-2.037050846560925e-11,-2.074122588276499e-11,-2.037050846560925e-11
0.1094,0.0005692785724255651,0.06379091302507815,1.239052623751111,0.0005105992886972723,-2.071006937483061e-11,-2.035492792377229e-11,-2.071006937483061e-11,-2.035492792377229e-11
0.1095,0.0005690236193616977,0.06383565957918011,1.239093396325851,0.0005103313937029185,-2.06789449281171e-11,-2.033936336440355e-11,-2.06789449281171e-11,-2.033936336440355e-11
0.1096,0.0005687688207033303,0.06388043257932091,1.239134113642381,0.0005100636419502983,-2.064785254119415e-11,-2.032381478581932e-11,-2.064785254119415e-11,-2.032381478581932e-11
0.1097,0.0005685141761263404,0.06392523204703815,1.239174775724265,0.0005097960330890847,-2.061679221260474e-11,-2.0308282186304e-11,-2.061679221260474e-11,-2.0308282186304e-11
0.1098,0.0005682596853078904,0.06397005800395292,1.239215382595022,0.0005095285667719266,-2.058576394086584e-11,-2.029276556411021e-11,-2.058576394086584e-11,-2.029276556411021e-11
0.1099,0.0005680053479264212,0.06401491047176883,1.239255934278132,0.0005092612426544796,-2.055476772446933e-11,-2.027726491745874e-11,-2.055476772446933e-11,-2.027726491745874e-11
0.11,0.0005677511636616465,0.06405978947227114,1.23929643079703,0.0005089940603954367,-2.052380356188261e-11,-2.026178024453871e-11,-2.052380356188261e-11,-2.026178024453871e-11
0.1101,0.0005674971321945461,0.06410469502732613,1.239336872175109,0.000508727019656559,-2.04928714515496e-11,-2.024631154350758e-11,-2.04928714515496e-11,-2.024631154350758e-11
0.1102,0.0005672432532073597,0.06414962715887999,1.239377258435721,0.0005084601201027067,-2.046197139189139e-11,-2.023085881249117e-11,-2.046197139189139e-11,-2.023085881249117e-11
0.1103,0.0005669895263835808,0.06419458588895804,1.239417589602178,0.0005081933614018698,-2.043110338130719e-11,-2.021542204958375e-11,-2.043110338130719e-11,-2.021542204958375e-11
0.1104,0.0005667359514079502,0.06423957123966403,1.239457865697748,0.0005079267432251981,-2.040026741817508e-11,-2.020000125284812e-11,-2.040026741817508e-11,-2.020000125284812e-11
0.1105,0.0005664825279664505,0.06428458323317905,1.239498086745657,0.0005076602652470336,-2.036946350085294e-11,-2.018459642031557e-11,-2.036946350085294e-11,-2.018459642031557e-11
0.1106,0.0005662292557462987,0.06432962189176088,1.239538252769093,0.0005073939271449389,-2.033869162767929e-11,-2.016920754998607e-11,-2.033869162767929e-11,-2.016920754998607e-11
0.1107,0.0005659761344359412,0.06437468723774309,1.239578363791203,0.0005071277285997297,-2.030795179697414e-11,-2.015383463982818e-11,-2.030795179697414e-11,-2.015383463982818e-11
0.1108,0.0005657231637250466,0.06441977929353405,1.239618419835092,0.0005068616692955057,-2.027724400703988e-11,-2.013847768777919e-11,-2.027724400703988e-11,-2.013847768777919e-11
0.1109,0.0005654703433044999,0.06446489808161628,1.239658420923824,0.0005065957489196794,-2.024656825616226e-11,-2.012313669174517e-11,-2.024656825616226e-11,-2.012313669174517e-11
0.111,0.0005652176728663964,0.06451004362454553,1.239698367080424,0.0005063299671630093,-2.021592454261122e-11,-2.010781164960097e-11,-2.021592454261122e-11,-2.010781164960097e-11
0.1111,0.0005649651521407986,0.06455521586814979,1.239738258327648,0.0005060643236872969,-2.018531286464189e-11,-2.009250255919035e-11,-2.018531286464189e-11,-2.009250255919035e-11
0.1112,0.0005647127808353444,0.06460041480767605,1.239778094688358,0.0005057988181785256,-2.015473322049547e-11,-2.007720941832596e-11,-2.015473322049547e-11,-2.007720941832596e-11
0.1113,0.0005644605586124883,0.06464564053532099,1.23981787618567,0.0005055334503668989,-2.012418560840022e-11,-2.006193222478945e-11,-2.012418560840022e-11,-2.006193222478945e-11
0.1114,0.0005642084851707267,0.06469089307053369,1.239857602842441,0.0005052682199554338,-2.009367002657247e-11,-2.004667097633147e-11,-2.009367002657247e-11,-2.004667097633147e-11
0.1115,0.0005639565602098204,0.06473617243265403,1.239897274681487,0.0005050031266505706,-2.00631864732175e-11,-2.003142567067177e-11,-2.00631864732175e-11,-2.003142567067177e-11
0.1116,0.0005637047834307899,0.06478147864090775,1.239936891725588,0.0005047381701622026,-2.003273494653072e-11,-2.001619630549926e-11,-2.003273494653072e-11,-2.001619630549926e-11
0.1117,0.0005634531545359117,0.06482681171440154,1.239976453997482,0.0005044733502037036,-2.000231544469845e-11,-2.000098287847199e-11,-2.000231544469845e-11,-2.000098287847199e-11
