"time","vc.i"
1.6667,-1.991399304061322e-12
1.6668,-1.991395420168457e-12
1.6669,-1.991391542743349e-12
1.667,-1.991387671775226e-12
1.6671,-1.991383807253335e-12
1.6672,-1.991379949166939e-12
1.6673,-1.991376097505322e-12
1.6674,-1.991372252257781e-12
1.6675,-1.991368413413634e-12
1.6676,-1.991364580962217e-12
1.6677,-1.991360754892881e-12
1.6678,-1.991356935194998e-12
1.6679,-1.991353121857954e-12
1.668,-1.991349314871156e-12
1.6681,-1.991345514224026e-12
1.6682,-1.991341719906005e-12
1.6683,-1.99133793190655e-12
1.6684,-1.991334150215137e-12
1.6685,-1.991330374821273e-12
1.6686,-1.991326605714741e-12
1.6687,-1.991322842884823e-12
1.6688,-1.991319086321065e-12
1.6689,-1.991315336013033e-12
1.669,-1.991311591950308e-12
1.6691,-1.99130785412249e-12
1.6692,-1.991304122519196e-12
1.6693,-1.991300397130059e-12
1.6694,-1.991296677944731e-12
1.6695,-1.99129296495288e-12
1.6696,-1.991289258144192e-12
1.6697,-1.991285557508368e-12
1.6698,-1.99128186303513e-12
1.6699,-1.991278174714213e-12
1.67,-1.991274492535371e-12
1.6701,-1.991270816488375e-12
1.6702,-1.991267146563012e-12
1.6703,-1.991263482749087e-12
1.6704,-1.991259825036422e-12
1.6705,-1.991256173414855e-12
1.6706,-1.99125252787424e-12
1.6707,-1.991248888404451e-12
1.6708,-1.991245254995375e-12
1.6709,-1.991241627636918e-12
1.671,-1.991238006319002e-12
1.6711,-1.991234391031566e-12
1.6712,-1.991230781764566e-12
1.6713,-1.991227178507973e-12
1.6714,-1.991223581251777e-12
1.6715,-1.991219989985982e-12
1.6716,-1.991216404700777e-12
1.6717,-1.991212825386175e-12
1.6718,-1.99120925203213e-12
1.6719,-1.991205684628715e-12
1.672,-1.99120212316602e-12
1.6721,-1.991198567634153e-12
1.6722,-1.991195018023236e-12
1.6723,-1.991191474323408e-12
1.6724,-1.991187936524827e-12
1.6725,-1.991184404617663e-12
1.6726,-1.991180878592106e-12
1.6727,-1.991177358438361e-12
1.6728,-1.991173844146648e-12
1.6729,-1.991170335707204e-12
1.673,-1.991166833110283e-12
1.6731,-1.991163336346155e-12
1.6732,-1.991159845405106e-12
1.6733,-1.991156360277437e-12
1.6734,-1.991152880953467e-12
1.6735,-1.991149407423528e-12
1.6736,-1.991145939677972e-12
1.6737,-1.991142477707164e-12
1.6738,-1.991139021501485e-12
1.6739,-1.991135571051335e-12
1.674,-1.991132126347125e-12
1.6741,-1.991128687379287e-12
1.6742,-1.991125254138265e-12
1.6743,-1.991121826614521e-12
1.6744,-1.991118404798531e-12
1.6745,-1.991114988680788e-12
1.6746,-1.991111578251841e-12
1.6747,-1.99110817350241e-12
1.6748,-1.991104774422838e-12
1.6749,-1.991101381003679e-12
1.675,-1.991097993235509e-12
1.6751,-1.991094611108917e-12
1.6752,-1.991091234614507e-12
1.6753,-1.9910878637429e-12
1.6754,-1.991084498484732e-12
1.6755,-1.991081138830654e-12
1.6756,-1.991077784771334e-12
1.6757,-1.991074436297455e-12
1.6758,-1.991071093399712e-12
1.6759,-1.991067756068822e-12
1.676,-1.991064424295513e-12
1.6761,-1.991061098070527e-12
1.6762,-1.991057777384627e-12
1.6763,-1.991054462228584e-12
1.6764,-1.991051152593191e-12
1.6765,-1.991047848469253e-12
1.6766,-1.99104454984759e-12
1.6767,-1.991041256719037e-12
1.6768,-1.991037969074447e-12
1.6769,-1.991034686904685e-12
1.677,-1.991031410200632e-12
1.6771,-1.991028138953185e-12
1.6772,-1.991024873153256e-12
1.6773,-1.99102161279177e-12
1.6774,-1.991018357859669e-12
1.6775,-1.991015108347909e-12
1.6776,-1.991011864247463e-12
1.6777,-1.991008625549494e-12
1.6778,-1.99100539224493e-12
1.6779,-1.991002164324718e-12
1.678,-1.990998941779894e-12
1.6781,-1.990995724601505e-12
1.6782,-1.990992512780613e-12
1.6783,-1.990989306308298e-12
1.6784,-1.99098610517565e-12
1.6785,-1.990982909373779e-12
1.6786,-1.990979718893807e-12
1.6787,-1.990976533726869e-12
1.6788,-1.990973353864119e-12
1.6789,-1.990970179296722e-12
1.679,-1.99096701001586e-12
1.6791,-1.990963846012727e-12
1.6792,-1.990960687278535e-12
1.6793,-1.990957533804509e-12
1.6794,-1.990954385581886e-12
1.6795,-1.990951242601922e-12
1.6796,-1.990948104855885e-12
1.6797,-1.990944972335057e-12
1.6798,-1.990941845030736e-12
1.6799,-1.990938722934234e-12
1.68,-1.990935606036875e-12
1.6801,-1.990932494330002e-12
1.6802,-1.990929387804967e-12
1.6803,-1.990926286453142e-12
1.6804,-1.990923190265909e-12
1.6805,-1.990920099234664e-12
1.6806,-1.990917013350821e-12
1.6807,-1.990913932605865e-12
1.6808,-1.990910856991369e-12
1.6809,-1.99090778649863e-12
1.681,-1.990904721119116e-12
1.6811,-1.990901660844314e-12
1.6812,-1.990898605665721e-12
1.6813,-1.990895555574851e-12
1.6814,-1.990892510563232e-12
1.6815,-1.990889470622403e-12
1.6816,-1.990886435743922e-12
1.6817,-1.990883405919356e-12
1.6818,-1.99088038114029e-12
1.6819,-1.99087736139832e-12
1.682,-1.990874346685057e-12
1.6821,-1.990871336992127e-12
1.6822,-1.990868332311168e-12
1.6823,-1.990865332633834e-12
1.6824,-1.990862337951791e-12
1.6825,-1.990859348256719e-12
1.6826,-1.990856363540313e-12
1.6827,-1.990853383794281e-12
1.6828,-1.990850409010344e-12
1.6829,-1.990847439180238e-12
1.683,-1.990844474295712e-12
1.6831,-1.990841514348528e-12
1.6832,-1.990838559330463e-12
1.6833,-1.990835609233307e-12
1.6834,-1.990832664048864e-12
1.6835,-1.990829723768951e-12
1.6836,-1.990826788385398e-12
1.6837,-1.990823857890049e-12
1.6838,-1.99082093227495e-12
1.6839,-1.990818011531855e-12
1.684,-1.990815095652612e-12
1.6841,-1.990812184629121e-12
1.6842,-1.990809278453295e-12
1.6843,-1.990806377117061e-12
1.6844,-1.990803480612358e-12
1.6845,-1.990800588931143e-12
1.6846,-1.990797702065381e-12
1.6847,-1.990794820007052e-12
1.6848,-1.990791942748151e-12
1.6849,-1.990789070280686e-12
1.685,-1.990786202596674e-12
1.6851,-1.990783339688151e-12
1.6852,-1.990780481547164e-12
1.6853,-1.990777628165771e-12
1.6854,-1.990774779536047e-12
1.6855,-1.990771935650077e-12
1.6856,-1.990769096499962e-12
1.6857,-1.990766262077812e-12
1.6858,-1.990763432375754e-12
1.6859,-1.990760607385927e-12
1.686,-1.990757787100481e-12
1.6861,-1.990754971511582e-12
1.6862,-1.990752160611406e-12
1.6863,-1.990749354392145e-12
1.6864,-1.990746552846001e-12
1.6865,-1.990743755965191e-12
1.6866,-1.990740963741945e-12
1.6867,-1.990738176168503e-12
1.6868,-1.990735393237197e-12
1.6869,-1.990732614940374e-12
1.687,-1.990729841270191e-12
1.6871,-1.99072707221894e-12
1.6872,-1.990724307778932e-12
1.6873,-1.990721547942486e-12
1.6874,-1.990718792701937e-12
1.6875,-1.99071604204963e-12
1.6876,-1.990713295977923e-12
1.6877,-1.99071055447919e-12
1.6878,-1.990707817545814e-12
1.6879,-1.990705085170192e-12
1.688,-1.990702357344732e-12
1.6881,-1.99069963406186e-12
1.6882,-1.990696915314006e-12
1.6883,-1.99069420109362e-12
1.6884,-1.990691491393162e-12
1.6885,-1.990688786205102e-12
1.6886,-1.990686085521927e-12
1.6887,-1.990683389336133e-12
1.6888,-1.99068069764023e-12
1.6889,-1.990678010426739e-12
1.689,-1.990675327688196e-12
1.6891,-1.990672649417145e-12
1.6892,-1.990669975606148e-12
1.6893,-1.990667306247775e-12
1.6894,-1.99066464133461e-12
1.6895,-1.990661980859248e-12
1.6896,-1.990659324814299e-12
1.6897,-1.990656673192381e-12
1.6898,-1.990654025986129e-12
1.6899,-1.990651383188375e-12
1.69,-1.990648744791635e-12
1.6901,-1.990646110788561e-12
1.6902,-1.990643481171837e-12
1.6903,-1.990640855934156e-12
1.6904,-1.990638235068226e-12
1.6905,-1.990635618566769e-12
1.6906,-1.990633006422514e-12
1.6907,-1.990630398628206e-12
1.6908,-1.9906277951766e-12
1.6909,-1.990625196060464e-12
1.691,-1.990622601272578e-12
1.6911,-1.990620010805732e-12
1.6912,-1.990617424652733e-12
1.6913,-1.990614842806393e-12
1.6914,-1.990612265259542e-12
1.6915,-1.990609692005018e-12
1.6916,-1.990607123035673e-12
1.6917,-1.990604558344369e-12
1.6918,-1.990601997923983e-12
1.6919,-1.9905994417674e-12
1.692,-1.990596889867518e-12
1.6921,-1.990594342217249e-12
1.6922,-1.990591798809514e-12
1.6923,-1.990589259637247e-12
1.6924,-1.990586724693393e-12
1.6925,-1.990584193970909e-12
1.6926,-1.990581667462764e-12
1.6927,-1.990579145161939e-12
1.6928,-1.990576627061423e-12
1.6929,-1.990574113154312e-12
1.693,-1.990571603433654e-12
1.6931,-1.990569097892381e-12
1.6932,-1.990566596523532e-12
1.6933,-1.990564099320159e-12
1.6934,-1.990561606275326e-12
1.6935,-1.990559117382106e-12
1.6936,-1.990556632633586e-12
1.6937,-1.990554152022863e-12
1.6938,-1.990551675543047e-12
1.6939,-1.990549203187257e-12
1.694,-1.990546734948626e-12
1.6941,-1.990544270820298e-12
1.6942,-1.990541810795425e-12
1.6943,-1.990539354867176e-12
1.6944,-1.990536903028727e-12
1.6945,-1.990534455273266e-12
1.6946,-1.990532011593993e-12
1.6947,-1.990529571984121e-12
1.6948,-1.990527136436871e-12
1.6949,-1.990524704945476e-12
1.695,-1.990522277503182e-12
1.6951,-1.990519854103245e-12
1.6952,-1.990517434738931e-12
1.6953,-1.99051501940352e-12
1.6954,-1.9905126080903e-12
1.6955,-1.990510200792573e-12
1.6956,-1.99050779750365e-12
1.6957,-1.990505398216853e-12
1.6958,-1.990503002925516e-12
1.6959,-1.990500611622986e-12
1.696,-1.990498224302807e-12
1.6961,-1.99049584095818e-12
1.6962,-1.990493461582487e-12
1.6963,-1.990491086169117e-12
1.6964,-1.990488714711473e-12
1.6965,-1.990486347202966e-12
1.6966,-1.990483983637019e-12
1.6967,-1.990481624007067e-12
1.6968,-1.990479268306555e-12
1.6969,-1.990476916528939e-12
1.697,-1.990474568667686e-12
1.6971,-1.990472224716273e-12
1.6972,-1.990469884668189e-12
1.6973,-1.990467548516935e-12
1.6974,-1.990465216256018e-12
1.6975,-1.99046288787896e-12
1.6976,-1.990460563379293e-12
1.6977,-1.990458242750559e-12
1.6978,-1.990455925986312e-12
1.6979,-1.990453613080115e-12
1.698,-1.990451304025542e-12
1.6981,-1.990448998816177e-12
1.6982,-1.990446697445618e-12
1.6983,-1.99044439990747e-12
1.6984,-1.990442106195349e-12
1.6985,-1.990439816302883e-12
1.6986,-1.990437530223711e-12
1.6987,-1.990435247951479e-12
1.6988,-1.990432969479847e-12
1.6989,-1.990430694802486e-12
1.699,-1.990428423913172e-12
1.6991,-1.990426156805594e-12
1.6992,-1.990423893473382e-12
1.6993,-1.990421633910249e-12
1.6994,-1.990419378109918e-12
1.6995,-1.990417126066124e-12
1.6996,-1.990414877772608e-12
1.6997,-1.990412633223127e-12
1.6998,-1.990410392411445e-12
1.6999,-1.990408155331338e-12
1.7,-1.99040592197659e-12
1.7001,-1.990403692340998e-12
1.7002,-1.990401466418368e-12
1.7003,-1.990399244202516e-12
1.7004,-1.990397025687268e-12
1.7005,-1.990394810866463e-12
1.7006,-1.990392599733945e-12
1.7007,-1.990390392283574e-12
1.7008,-1.990388188509216e-12
1.7009,-1.990385988404749e-12
1.701,-1.990383791964061e-12
1.7011,-1.990381599181049e-12
1.7012,-1.990379410049622e-12
1.7013,-1.990377224563698e-12
1.7014,-1.990375042717204e-12
1.7015,-1.990372864504079e-12
1.7016,-1.990370689918271e-12
1.7017,-1.990368518953738e-12
1.7018,-1.990366351604449e-12
1.7019,-1.990364187864382e-12
1.702,-1.990362027727542e-12
1.7021,-1.990359871188067e-12
1.7022,-1.990357718239831e-12
1.7023,-1.990355568876854e-12
1.7024,-1.990353423093165e-12
1.7025,-1.990351280882803e-12
1.7026,-1.990349142239819e-12
1.7027,-1.99034700715827e-12
1.7028,-1.990344875632226e-12
1.7029,-1.990342747655765e-12
1.703,-1.990340623222977e-12
1.7031,-1.990338502327959e-12
1.7032,-1.99033638496482e-12
1.7033,-1.990334271127677e-12
1.7034,-1.990332160810659e-12
1.7035,-1.990330054007903e-12
1.7036,-1.990327950713556e-12
1.7037,-1.990325850921774e-12
1.7038,-1.990323754626725e-12
1.7039,-1.990321661822585e-12
1.704,-1.990319572503539e-12
1.7041,-1.990317486663784e-12
1.7042,-1.990315404297524e-12
1.7043,-1.990313325398973e-12
1.7044,-1.990311249962357e-12
1.7045,-1.990309177981908e-12
1.7046,-1.990307109451872e-12
1.7047,-1.990305044366498e-12
1.7048,-1.990302982720053e-12
1.7049,-1.990300924506805e-12
1.705,-1.990298869721037e-12
1.7051,-1.990296818357204e-12
1.7052,-1.990294770409554e-12
1.7053,-1.990292725872321e-12
1.7054,-1.990290684739828e-12
1.7055,-1.990288647006401e-12
1.7056,-1.990286612666386e-12
1.7057,-1.990284581714129e-12
1.7058,-1.990282554143992e-12
1.7059,-1.990280529950341e-12
1.706,-1.990278509127555e-12
1.7061,-1.990276491670022e-12
1.7062,-1.990274477572138e-12
1.7063,-1.990272466828309e-12
1.7064,-1.99027045943295e-12
1.7065,-1.990268455380487e-12
1.7066,-1.990266454665353e-12
1.7067,-1.990264457281991e-12
1.7068,-1.990262463224854e-12
1.7069,-1.990260472488403e-12
1.707,-1.99025848506711e-12
1.7071,-1.990256500955453e-12
1.7072,-1.990254520147923e-12
1.7073,-1.990252542639018e-12
1.7074,-1.990250568423245e-12
1.7075,-1.990248597495121e-12
1.7076,-1.990246629849173e-12
1.7077,-1.990244665479935e-12
1.7078,-1.99024270438195e-12
1.7079,-1.990240746549773e-12
1.708,-1.990238791977964e-12
1.7081,-1.990236840661096e-12
1.7082,-1.990234892593749e-12
1.7083,-1.99023294777051e-12
1.7084,-1.99023100618598e-12
1.7085,-1.990229067834764e-12
1.7086,-1.990227132711479e-12
1.7087,-1.99022520081075e-12
1.7088,-1.990223272127211e-12
1.7089,-1.990221346655504e-12
1.709,-1.990219424390282e-12
1.7091,-1.990217505326204e-12
1.7092,-1.99021558945794e-12
1.7093,-1.990213676780169e-12
1.7094,-1.990211767287577e-12
1.7095,-1.990209860974861e-12
1.7096,-1.990207957836725e-12
1.7097,-1.990206057867881e-12
1.7098,-1.990204161063054e-12
1.7099,-1.990202267416973e-12
1.71,-1.990200376924377e-12
1.7101,-1.990198489580016e-12
1.7102,-1.990196605378646e-12
1.7103,-1.990194724315034e-12
1.7104,-1.990192846383952e-12
1.7105,-1.990190971580184e-12
1.7106,-1.990189099898522e-12
1.7107,-1.990187231333766e-12
1.7108,-1.990185365880724e-12
1.7109,-1.990183503534214e-12
1.711,-1.990181644289063e-12
1.7111,-1.990179788140103e-12
1.7112,-1.990177935082249e-12
1.7113,-1.99017608511031e-12
1.7114,-1.990174238219126e-12
1.7115,-1.990172394403565e-12
1.7116,-1.990170553658504e-12
1.7117,-1.99016871597883e-12
1.7118,-1.990166881359435e-12
1.7119,-1.990165049795223e-12
1.712,-1.990163221281105e-12
1.7121,-1.990161395811998e-12
1.7122,-1.990159573382833e-12
1.7123,-1.990157753988543e-12
1.7124,-1.990155937624074e-12
1.7125,-1.990154124284378e-12
1.7126,-1.990152313964416e-12
1.7127,-1.990150506659156e-12
1.7128,-1.990148702363578e-12
1.7129,-1.990146901072665e-12
1.713,-1.990145102781412e-12
1.7131,-1.990143307484822e-12
1.7132,-1.990141515177904e-12
1.7133,-1.990139725855676e-12
1.7134,-1.990137939513167e-12
1.7135,-1.99013615614541e-12
1.7136,-1.990134375747448e-12
1.7137,-1.990132598314332e-12
1.7138,-1.990130823841122e-12
1.7139,-1.990129052322884e-12
1.714,-1.990127283754695e-12
1.7141,-1.990125518131637e-12
1.7142,-1.990123755448801e-12
1.7143,-1.990121995701287e-12
1.7144,-1.990120238884203e-12
1.7145,-1.990118484992663e-12
1.7146,-1.990116734021792e-12
1.7147,-1.990114985966719e-12
1.7148,-1.990113240822586e-12
1.7149,-1.990111498584537e-12
1.715,-1.99010975924773e-12
1.7151,-1.990108022807326e-12
1.7152,-1.990106289258496e-12
1.7153,-1.99010455859642e-12
1.7154,-1.990102830816282e-12
1.7155,-1.990101105913279e-12
1.7156,-1.990099383882611e-12
1.7157,-1.990097664719489e-12
1.7158,-1.99009594841913e-12
1.7159,-1.990094234976758e-12
1.716,-1.990092524387609e-12
1.7161,-1.990090816646923e-12
1.7162,-1.990089111749947e-12
1.7163,-1.990087409691938e-12
1.7164,-1.990085710468161e-12
1.7165,-1.990084014073886e-12
1.7166,-1.990082320504393e-12
1.7167,-1.990080629757683e-12
1.7168,-1.990078941826688e-12
1.7169,-1.990077256706592e-12
1.717,-1.990075574392712e-12
1.7171,-1.990073894880376e-12
1.7172,-1.990072218164919e-12
1.7173,-1.990070544241682e-12
1.7174,-1.990068873106014e-12
1.7175,-1.990067204753274e-12
1.7176,-1.990065539178827e-12
1.7177,-1.990063876378044e-12
1.7178,-1.990062216346307e-12
1.7179,-1.990060559079005e-12
1.718,-1.990058904571531e-12
1.7181,-1.99005725281929e-12
1.7182,-1.990055603817693e-12
1.7183,-1.990053957562159e-12
1.7184,-1.990052314048113e-12
1.7185,-1.990050673270989e-12
1.7186,-1.990049035226228e-12
1.7187,-1.990047399909278e-12
1.7188,-1.990045767315597e-12
1.7189,-1.990044137440649e-12
1.719,-1.990042510279903e-12
1.7191,-1.990040885828837e-12
1.7192,-1.99003926408294e-12
1.7193,-1.990037645037705e-12
1.7194,-1.990036028688632e-12
1.7195,-1.990034415031229e-12
1.7196,-1.990032804061013e-12
1.7197,-1.990031195773507e-12
1.7198,-1.99002959016424e-12
1.7199,-1.990027987228752e-12
1.72,-1.990026386962586e-12
1.7201,-1.990024789361297e-12
1.7202,-1.990023194420443e-12
1.7203,-1.990021602135591e-12
1.7204,-1.990020012502318e-12
1.7205,-1.990018425516202e-12
1.7206,-1.990016841172834e-12
1.7207,-1.990015259467811e-12
1.7208,-1.990013680396735e-12
1.7209,-1.990012103955216e-12
1.721,-1.990010530138874e-12
1.7211,-1.990008958943332e-12
1.7212,-1.990007390364222e-12
1.7213,-1.990005824397185e-12
1.7214,-1.990004261037867e-12
1.7215,-1.990002700281921e-12
1.7216,-1.990001142125006e-12
1.7217,-1.989999586562793e-12
1.7218,-1.989998033590954e-12
1.7219,-1.989996483205174e-12
1.722,-1.989994935401138e-12
1.7221,-1.989993390174737e-12
1.7222,-1.989991847522684e-12
1.7223,-1.989990307439591e-12
1.7224,-1.98998876992118e-12
1.7225,-1.989987234963179e-12
1.7226,-1.989985702561322e-12
1.7227,-1.989984172711354e-12
1.7228,-1.989982645409021e-12
1.7229,-1.989981120650082e-12
1.723,-1.989979598430298e-12
1.7231,-1.98997807874544e-12
1.7232,-1.989976561591285e-12
1.7233,-1.989975046963618e-12
1.7234,-1.989973534858228e-12
1.7235,-1.989972025270915e-12
1.7236,-1.989970518197483e-12
1.7237,-1.989969013633743e-12
1.7238,-1.989967511575514e-12
1.7239,-1.989966012018622e-12
1.724,-1.9899645149589e-12
1.7241,-1.989963020392185e-12
1.7242,-1.989961528314324e-12
1.7243,-1.989960038721171e-12
1.7244,-1.989958551608584e-12
1.7245,-1.989957066972431e-12
1.7246,-1.989955584808583e-12
1.7247,-1.989954105112922e-12
1.7248,-1.989952627881333e-12
1.7249,-1.989951153109711e-12
1.725,-1.989949680793954e-12
1.7251,-1.989948210929971e-12
1.7252,-1.989946743513675e-12
1.7253,-1.989945278540985e-12
1.7254,-1.989943816007829e-12
1.7255,-1.98994235591014e-12
1.7256,-1.989940898243858e-12
1.7257,-1.98993944300493e-12
1.7258,-1.98993799018931e-12
1.7259,-1.989936539792957e-12
1.726,-1.989935091811838e-12
1.7261,-1.989933646241925e-12
1.7262,-1.989932203079199e-12
1.7263,-1.989930762319646e-12
1.7264,-1.989929323959258e-12
1.7265,-1.989927887994036e-12
1.7266,-1.989926454419984e-12
1.7267,-1.989925023233114e-12
1.7268,-1.989923594429445e-12
1.7269,-1.989922168005003e-12
1.727,-1.989920743955819e-12
1.7271,-1.989919322277931e-12
1.7272,-1.989917902967384e-12
1.7273,-1.989916486020227e-12
1.7274,-1.98991507143252e-12
1.7275,-1.989913659200324e-12
1.7276,-1.989912249320543e-12
1.7277,-1.989910841790194e-12
1.7278,-1.989909436603781e-12
1.7279,-1.9899080337574e-12
1.728,-1.989906633247155e-12
1.7281,-1.989905235069154e-12
1.7282,-1.989903839219512e-12
1.7283,-1.989902445694352e-12
1.7284,-1.989901054489803e-12
1.7285,-1.989899665601998e-12
1.7286,-1.989898279027081e-12
1.7287,-1.989896894761197e-12
1.7288,-1.9898955128005e-12
1.7289,-1.989894133141153e-12
1.729,-1.989892755779319e-12
1.7291,-1.989891380711173e-12
1.7292,-1.989890007932894e-12
1.7293,-1.989888637440668e-12
1.7294,-1.989887269230685e-12
1.7295,-1.989885903299145e-12
1.7296,-1.989884539642252e-12
1.7297,-1.989883178256216e-12
1.7298,-1.989881819137253e-12
1.7299,-1.989880462281587e-12
1.73,-1.989879107685448e-12
1.7301,-1.989877755345071e-12
1.7302,-1.989876405256696e-12
1.7303,-1.989875057416574e-12
1.7304,-1.989873711820955e-12
1.7305,-1.989872368466102e-12
1.7306,-1.98987102734828e-12
1.7307,-1.989869688463761e-12
1.7308,-1.989868351808825e-12
1.7309,-1.989867017379755e-12
1.731,-1.989865685172843e-12
1.7311,-1.989864355184384e-12
1.7312,-1.989863027410682e-12
1.7313,-1.989861701848045e-12
1.7314,-1.989860378492789e-12
1.7315,-1.989859057341234e-12
1.7316,-1.989857738389707e-12
1.7317,-1.989856421634541e-12
1.7318,-1.989855107072075e-12
1.7319,-1.989853794698652e-12
1.732,-1.989852484510626e-12
1.7321,-1.98985117650435e-12
1.7322,-1.98984987067619e-12
1.7323,-1.989848567022513e-12
1.7324,-1.989847265539694e-12
1.7325,-1.989845966224113e-12
1.7326,-1.989844669072156e-12
1.7327,-1.989843374080215e-12
1.7328,-1.989842081244689e-12
1.7329,-1.989840790561982e-12
1.733,-1.989839502028502e-12
1.7331,-1.989838215641592e-12
1.7332,-1.989836931397681e-12
1.7333,-1.989835649292401e-12
1.7334,-1.98983436932219e-12
1.7335,-1.989833091483492e-12
1.7336,-1.989831815772756e-12
1.7337,-1.989830542186439e-12
1.7338,-1.989829270721003e-12
1.7339,-1.989828001372913e-12
1.734,-1.989826734138644e-12
1.7341,-1.989825469014676e-12
1.7342,-1.989824205997491e-12
1.7343,-1.989822945083582e-12
1.7344,-1.989821686269446e-12
1.7345,-1.989820429551582e-12
1.7346,-1.989819174926501e-12
1.7347,-1.989817922390715e-12
1.7348,-1.989816671940744e-12
1.7349,-1.989815423573113e-12
1.735,-1.989814177284353e-12
1.7351,-1.989812933071001e-12
1.7352,-1.989811690929598e-12
1.7353,-1.989810450856693e-12
1.7354,-1.989809212848839e-12
1.7355,-1.989807976902595e-12
1.7356,-1.989806743014527e-12
1.7357,-1.989805511181205e-12
1.7358,-1.989804281399204e-12
1.7359,-1.989803053665108e-12
1.736,-1.989801827975501e-12
1.7361,-1.989800604326979e-12
1.7362,-1.989799382716139e-12
1.7363,-1.989798163139585e-12
1.7364,-1.989796945593927e-12
1.7365,-1.98979573007578e-12
1.7366,-1.989794516581764e-12
1.7367,-1.989793305108506e-12
1.7368,-1.989792095652638e-12
1.7369,-1.989790888210796e-12
1.737,-1.989789682779623e-12
1.7371,-1.989788479355767e-12
1.7372,-1.989787277935882e-12
1.7373,-1.989786078516627e-12
1.7374,-1.989784881094666e-12
1.7375,-1.989783685666669e-12
1.7376,-1.989782492229311e-12
1.7377,-1.989781300779274e-12
1.7378,-1.989780111313242e-12
1.7379,-1.989778923827908e-12
1.738,-1.989777738319968e-12
1.7381,-1.989776554786124e-12
1.7382,-1.989775373223085e-12
1.7383,-1.989774193627562e-12
1.7384,-1.989773015996273e-12
1.7385,-1.989771840325943e-12
1.7386,-1.989770666614644e-12
1.7387,-1.989769494858419e-12
1.7388,-1.9897683250535e-12
1.7389,-1.98976715719664e-12
1.739,-1.989765991284595e-12
1.7391,-1.989764827314124e-12
1.7392,-1.989763665281994e-12
1.7393,-1.989762505184976e-12
1.7394,-1.989761347019847e-12
1.7395,-1.98976019078339e-12
1.7396,-1.989759036472392e-12
1.7397,-1.989757884083645e-12
1.7398,-1.989756733613949e-12
1.7399,-1.989755585060104e-12
1.74,-1.989754438418922e-12
1.7401,-1.989753293687215e-12
1.7402,-1.989752150861802e-12
1.7403,-1.989751009939509e-12
1.7404,-1.989749870917164e-12
1.7405,-1.989748733791601e-12
1.7406,-1.98974759855966e-12
1.7407,-1.989746465218189e-12
1.7408,-1.989745333764035e-12
1.7409,-1.989744204194056e-12
1.741,-1.98974307650511e-12
1.7411,-1.989741950694064e-12
1.7412,-1.98974082675779e-12
1.7413,-1.989739704693162e-12
1.7414,-1.989738584497061e-12
1.7415,-1.989737466166376e-12
1.7416,-1.989736349697996e-12
1.7417,-1.989735235088817e-12
1.7418,-1.989734122335743e-12
1.7419,-1.989733011435679e-12
1.742,-1.989731902385535e-12
1.7421,-1.989730795182231e-12
1.7422,-1.989729689822685e-12
1.7423,-1.989728586303827e-12
1.7424,-1.989727484622586e-12
1.7425,-1.989726384775901e-12
1.7426,-1.989725286760712e-12
1.7427,-1.989724190573966e-12
1.7428,-1.989723096212616e-12
1.7429,-1.989722003673617e-12
1.743,-1.989720912953931e-12
1.7431,-1.989719824050524e-12
1.7432,-1.989718736960368e-12
1.7433,-1.989717651680439e-12
1.7434,-1.989716568207719e-12
1.7435,-1.989715486539194e-12
1.7436,-1.989714406671854e-12
1.7437,-1.989713328602695e-12
1.7438,-1.98971225232872e-12
1.7439,-1.98971117784693e-12
1.744,-1.98971010515434e-12
1.7441,-1.989709034249501e-12
1.7442,-1.989707965128171e-12
1.7443,-1.989706897787234e-12
1.7444,-1.989705832223724e-12
1.7445,-1.98970476843468e-12
1.7446,-1.989703706417147e-12
1.7447,-1.989702646168174e-12
1.7448,-1.989701587684815e-12
1.7449,-1.98970053096413e-12
1.745,-1.989699476003181e-12
1.7451,-1.989698422799039e-12
1.7452,-1.989697371348778e-12
1.7453,-1.989696321649474e-12
1.7454,-1.989695273698212e-12
1.7455,-1.989694227492078e-12
1.7456,-1.989693183028167e-12
1.7457,-1.989692140303576e-12
1.7458,-1.989691099315407e-12
1.7459,-1.989690060060767e-12
1.746,-1.989689022536768e-12
1.7461,-1.989687986740528e-12
1.7462,-1.989686952669165e-12
1.7463,-1.989685920319809e-12
1.7464,-1.989684889689587e-12
1.7465,-1.989683860775637e-12
1.7466,-1.989682833575099e-12
1.7467,-1.989681808085116e-12
1.7468,-1.98968078430284e-12
1.7469,-1.989679762225424e-12
1.747,-1.989678741850027e-12
1.7471,-1.989677723173812e-12
1.7472,-1.989676706193947e-12
1.7473,-1.989675690907606e-12
1.7474,-1.989674677311965e-12
1.7475,-1.989673665404207e-12
1.7476,-1.989672655181517e-12
1.7477,-1.989671646641089e-12
1.7478,-1.989670639780116e-12
1.7479,-1.989669634595799e-12
1.748,-1.989668631085344e-12
1.7481,-1.989667629245959e-12
1.7482,-1.989666629074859e-12
1.7483,-1.989665630569262e-12
1.7484,-1.98966463372639e-12
1.7485,-1.989663638543473e-12
1.7486,-1.989662645017741e-12
1.7487,-1.989661653146432e-12
1.7488,-1.989660662926785e-12
1.7489,-1.989659674356047e-12
1.749,-1.989658687431468e-12
1.7491,-1.989657702150301e-12
1.7492,-1.989656718509807e-12
1.7493,-1.989655736507247e-12
