"time","cell.cal.i_ion","cell.naca.i_ion","cell.cal.i","cell.naca.i"
0.4267,-1.428234572197025e-13,-1.259842441578342e-11,-1.428234572197025e-13,-1.259842441578342e-11
0.4268,-1.430865429185947e-13,-1.258977735293541e-11,-1.430865429185947e-13,-1.258977735293541e-11
0.4269,-1.433500090914551e-13,-1.258114656906973e-11,-1.433500090914551e-13,-1.258114656906973e-11
0.427,-1.436138540433222e-13,-1.257253201885851e-11,-1.436138540433222e-13,-1.257253201885851e-11
0.4271,-1.43878076055281e-13,-1.256393365705843e-11,-1.43878076055281e-13,-1.256393365705843e-11
0.4272,-1.441426840457447e-13,-1.255535142937591e-11,-1.441426840457447e-13,-1.255535142937591e-11
0.4273,-1.444076896925744e-13,-1.254678527932369e-11,-1.444076896925744e-13,-1.254678527932369e-11
0.4274,-1.44673073502769e-13,-1.253823517717003e-11,-1.44673073502769e-13,-1.253823517717003e-11
0.4275,-1.449388342563024e-13,-1.252970107755476e-11,-1.449388342563024e-13,-1.252970107755476e-11
0.4276,-1.45204970732249e-13,-1.252118293519141e-11,-1.45204970732249e-13,-1.252118293519141e-11
0.4277,-1.454714817075763e-13,-1.251268070486914e-11,-1.454714817075763e-13,-1.251268070486914e-11
0.4278,-1.457383659559213e-13,-1.250419434145464e-11,-1.457383659559213e-13,-1.250419434145464e-11
0.4279,-1.460056222463542e-13,-1.249572379989388e-11,-1.460056222463542e-13,-1.249572379989388e-11
0.428,-1.462732493421274e-13,-1.248726903521402e-11,-1.462732493421274e-13,-1.248726903521402e-11
0.4281,-1.465412459994104e-13,-1.247883000252513e-11,-1.465412459994104e-13,-1.247883000252513e-11
0.4282,-1.468096109660111e-13,-1.247040665702203e-11,-1.468096109660111e-13,-1.247040665702203e-11
0.4283,-1.470783429800841e-13,-1.246199895398595e-11,-1.470783429800841e-13,-1.246199895398595e-11
0.4284,-1.473474407688248e-13,-1.245360684878632e-11,-1.473474407688248e-13,-1.245360684878632e-11
0.4285,-1.476169030471506e-13,-1.244523029688232e-11,-1.476169030471506e-13,-1.244523029688232e-11
0.4286,-1.478867285163688e-13,-1.243686925382472e-11,-1.478867285163688e-13,-1.243686925382472e-11
0.4287,-1.481569158628322e-13,-1.242852367525735e-11,-1.481569158628322e-13,-1.242852367525735e-11
0.4288,-1.484274637565797e-13,-1.242019351691878e-11,-1.484274637565797e-13,-1.242019351691878e-11
0.4289,-1.486983708499675e-13,-1.241187873464391e-11,-1.486983708499675e-13,-1.241187873464391e-11
0.429,-1.489696357762852e-13,-1.240357928436551e-11,-1.489696357762852e-13,-1.240357928436551e-11
0.4291,-1.492412571483597e-13,-1.239529512211571e-11,-1.492412571483597e-13,-1.239529512211571e-11
0.4292,-1.495132335571486e-13,-1.238702620402757e-11,-1.495132335571486e-13,-1.238702620402757e-11
0.4293,-1.497855635703182e-13,-1.237877248633655e-11,-1.497855635703182e-13,-1.237877248633655e-11
0.4294,-1.500582457308137e-13,-1.237053392538193e-11,-1.500582457308137e-13,-1.237053392538193e-11
0.4295,-1.503312952541515e-13,-1.236231045824123e-11,-1.503312952541515e-13,-1.236231045824123e-11
0.4296,-1.506047323948324e-13,-1.235410201637558e-11,-1.506047323948324e-13,-1.235410201637558e-11
0.4297,-1.508785270173583e-13,-1.23459085897319e-11,-1.508785270173583e-13,-1.23459085897319e-11
0.4298,-1.511526784501338e-13,-1.233773013410286e-11,-1.511526784501338e-13,-1.233773013410286e-11
0.4299,-1.514271860346989e-13,-1.232956660534689e-11,-1.514271860346989e-13,-1.232956660534689e-11
0.43,-1.517020491252814e-13,-1.232141795938859e-11,-1.517020491252814e-13,-1.232141795938859e-11
0.4301,-1.519772670883404e-13,-1.231328415221929e-11,-1.519772670883404e-13,-1.231328415221929e-11
0.4302,-1.52252839302103e-13,-1.230516513989738e-11,-1.52252839302103e-13,-1.230516513989738e-11
0.4303,-1.525287651560918e-13,-1.229706087854891e-11,-1.525287651560918e-13,-1.229706087854891e-11
0.4304,-1.528050440506464e-13,-1.228897132436786e-11,-1.528050440506464e-13,-1.228897132436786e-11
0.4305,-1.530816753964354e-13,-1.22808964336167e-11,-1.530816753964354e-13,-1.22808964336167e-11
0.4306,-1.53358658613962e-13,-1.227283616262663e-11,-1.53358658613962e-13,-1.227283616262663e-11
0.4307,-1.536359931330613e-13,-1.226479046779806e-11,-1.536359931330613e-13,-1.226479046779806e-11
0.4308,-1.539136783923903e-13,-1.225675930560091e-11,-1.539136783923903e-13,-1.225675930560091e-11
0.4309,-1.541917138389109e-13,-1.224874263257499e-11,-1.541917138389109e-13,-1.224874263257499e-11
0.431,-1.544700989273657e-13,-1.224074040533026e-11,-1.544700989273657e-13,-1.224074040533026e-11
0.4311,-1.547488331197457e-13,-1.22327525805472e-11,-1.547488331197457e-13,-1.22327525805472e-11
0.4312,-1.550279158847515e-13,-1.222477911497705e-11,-1.550279158847515e-13,-1.222477911497705e-11
0.4313,-1.553073466972476e-13,-1.221681996544213e-11,-1.553073466972476e-13,-1.221681996544213e-11
0.4314,-1.555871250377093e-13,-1.220887508883605e-11,-1.555871250377093e-13,-1.220887508883605e-11
0.4315,-1.558672503916637e-13,-1.220094444212397e-11,-1.558672503916637e-13,-1.220094444212397e-11
0.4316,-1.561477222491219e-13,-1.219302798234285e-11,-1.561477222491219e-13,-1.219302798234285e-11
0.4317,-1.564285401040065e-13,-1.21851256666016e-11,-1.564285401040065e-13,-1.21851256666016e-11
0.4318,-1.567097112144808e-13,-1.217723747040394e-11,-1.567097112144808e-13,-1.217723747040394e-11
0.4319,-1.569912456026265e-13,-1.216936337580279e-11,-1.569912456026265e-13,-1.216936337580279e-11
0.432,-1.57273129103823e-13,-1.216150330782461e-11,-1.57273129103823e-13,-1.216150330782461e-11
0.4321,-1.575553616357046e-13,-1.215365722482718e-11,-1.575553616357046e-13,-1.215365722482718e-11
0.4322,-1.578379431371576e-13,-1.214582508528708e-11,-1.578379431371576e-13,-1.214582508528708e-11
0.4323,-1.581208735681628e-13,-1.213800684780071e-11,-1.581208735681628e-13,-1.213800684780071e-11
0.4324,-1.584041529096322e-13,-1.213020247108547e-11,-1.584041529096322e-13,-1.213020247108547e-11
0.4325,-1.586877811632428e-13,-1.212241191398074e-11,-1.586877811632428e-13,-1.212241191398074e-11
0.4326,-1.58971758351263e-13,-1.211463513544894e-11,-1.58971758351263e-13,-1.211463513544894e-11
0.4327,-1.592560845163753e-13,-1.210687209457658e-11,-1.592560845163753e-13,-1.210687209457658e-11
0.4328,-1.59540759721494e-13,-1.20991227505753e-11,-1.59540759721494e-13,-1.20991227505753e-11
0.4329,-1.598257840495776e-13,-1.209138706278287e-11,-1.598257840495776e-13,-1.209138706278287e-11
0.433,-1.601111576034367e-13,-1.208366499066415e-11,-1.601111576034367e-13,-1.208366499066415e-11
0.4331,-1.60396880505538e-13,-1.207595649381212e-11,-1.60396880505538e-13,-1.207595649381212e-11
0.4332,-1.606829528978018e-13,-1.206826153194883e-11,-1.606829528978018e-13,-1.206826153194883e-11
0.4333,-1.609693749413969e-13,-1.206058006492635e-11,-1.609693749413969e-13,-1.206058006492635e-11
0.4334,-1.612561468165285e-13,-1.205291205272776e-11,-1.612561468165285e-13,-1.205291205272776e-11
0.4335,-1.615432687222245e-13,-1.204525745546802e-11,-1.615432687222245e-13,-1.204525745546802e-11
0.4336,-1.618307408761153e-13,-1.203761623339495e-11,-1.618307408761153e-13,-1.203761623339495e-11
0.4337,-1.621185635142094e-13,-1.202998834689011e-11,-1.621185635142094e-13,-1.202998834689011e-11
0.4338,-1.624067368906654e-13,-1.202237375646968e-11,-1.624067368906654e-13,-1.202237375646968e-11
0.4339,-1.626952612775587e-13,-1.201477242278543e-11,-1.626952612775587e-13,-1.201477242278543e-11
0.434,-1.629841369646452e-13,-1.200718430662547e-11,-1.629841369646452e-13,-1.200718430662547e-11
0.4341,-1.632733580296907e-13,-1.199960933966135e-11,-1.632733580296907e-13,-1.199960933966135e-11
0.4342,-1.63562915983596e-13,-1.19920474416345e-11,-1.63562915983596e-13,-1.19920474416345e-11
0.4343,-1.638528224272936e-13,-1.198449862667776e-11,-1.638528224272936e-13,-1.198449862667776e-11
0.4344,-1.641430773779016e-13,-1.19769628545619e-11,-1.641430773779016e-13,-1.19769628545619e-11
0.4345,-1.64433680852127e-13,-1.196944008512254e-11,-1.64433680852127e-13,-1.196944008512254e-11
0.4346,-1.647246328656196e-13,-1.196193027825925e-11,-1.647246328656196e-13,-1.196193027825925e-11
0.4347,-1.650159334323242e-13,-1.195443339393483e-11,-1.650159334323242e-13,-1.195443339393483e-11
0.4348,-1.653075825638259e-13,-1.19469493921744e-11,-1.653075825638259e-13,-1.19469493921744e-11
0.4349,-1.655995802686911e-13,-1.193947823306463e-11,-1.655995802686911e-13,-1.193947823306463e-11
0.435,-1.658919265518037e-13,-1.193201987675286e-11,-1.658919265518037e-13,-1.193201987675286e-11
0.4351,-1.66184621413696e-13,-1.192457428344623e-11,-1.66184621413696e-13,-1.192457428344623e-11
0.4352,-1.664776648498757e-13,-1.191714141341083e-11,-1.664776648498757e-13,-1.191714141341083e-11
0.4353,-1.66771056850147e-13,-1.190972122697081e-11,-1.66771056850147e-13,-1.190972122697081e-11
0.4354,-1.670647973979273e-13,-1.190231368450748e-11,-1.670647973979273e-13,-1.190231368450748e-11
0.4355,-1.673588864695604e-13,-1.189491874645842e-11,-1.673588864695604e-13,-1.189491874645842e-11
0.4356,-1.676533240336234e-13,-1.188753637331653e-11,-1.676533240336234e-13,-1.188753637331653e-11
0.4357,-1.679481100502307e-13,-1.188016652562916e-11,-1.679481100502307e-13,-1.188016652562916e-11
0.4358,-1.682432444703316e-13,-1.18728091639971e-11,-1.682432444703316e-13,-1.18728091639971e-11
0.4359,-1.685387272350051e-13,-1.186546424907371e-11,-1.685387272350051e-13,-1.186546424907371e-11
0.436,-1.688345582747498e-13,-1.185813174156389e-11,-1.688345582747498e-13,-1.185813174156389e-11
0.4361,-1.691307375087691e-13,-1.185081160222318e-11,-1.691307375087691e-13,-1.185081160222318e-11
0.4362,-1.694272648442522e-13,-1.184350379185673e-11,-1.694272648442522e-13,-1.184350379185673e-11
0.4363,-1.697241401756513e-13,-1.183620827131833e-11,-1.697241401756513e-13,-1.183620827131833e-11
0.4364,-1.700213613625121e-13,-1.182892510182433e-11,-1.700213613625121e-13,-1.182892510182433e-11
0.4365,-1.703189252909035e-13,-1.182165439194516e-11,-1.703189252909035e-13,-1.182165439194516e-11
0.4366,-1.706168355661016e-13,-1.181439591616547e-11,-1.706168355661016e-13,-1.181439591616547e-11
0.4367,-1.709150919119302e-13,-1.180714964096924e-11,-1.709150919119302e-13,-1.180714964096924e-11
0.4368,-1.712136940302653e-13,-1.179991553314424e-11,-1.712136940302653e-13,-1.179991553314424e-11
0.4369,-1.715126416001617e-13,-1.179269355978634e-11,-1.715126416001617e-13,-1.179269355978634e-11
0.437,-1.718119342769782e-13,-1.178548368830381e-11,-1.718119342769782e-13,-1.178548368830381e-11
0.4371,-1.721115716914964e-13,-1.177828588642166e-11,-1.721115716914964e-13,-1.177828588642166e-11
0.4372,-1.724115534490357e-13,-1.177110012218595e-11,-1.724115534490357e-13,-1.177110012218595e-11
0.4373,-1.727118791285646e-13,-1.176392636396806e-11,-1.727118791285646e-13,-1.176392636396806e-11
0.4374,-1.730125482818075e-13,-1.1756764580469e-11,-1.730125482818075e-13,-1.1756764580469e-11
0.4375,-1.733135604323481e-13,-1.174961474072369e-11,-1.733135604323481e-13,-1.174961474072369e-11
0.4376,-1.736149150747283e-13,-1.174247681410523e-11,-1.736149150747283e-13,-1.174247681410523e-11
0.4377,-1.739166116735426e-13,-1.173535077032912e-11,-1.739166116735426e-13,-1.173535077032912e-11
0.4378,-1.742186496625297e-13,-1.172823657945757e-11,-1.742186496625297e-13,-1.172823657945757e-11
0.4379,-1.745210284436591e-13,-1.172113421190371e-11,-1.745210284436591e-13,-1.172113421190371e-11
0.438,-1.748237473862151e-13,-1.171404363843581e-11,-1.748237473862151e-13,-1.171404363843581e-11
0.4381,-1.751268058258755e-13,-1.170696483018152e-11,-1.751268058258755e-13,-1.170696483018152e-11
0.4382,-1.754302030637879e-13,-1.169989775863209e-11,-1.754302030637879e-13,-1.169989775863209e-11
0.4383,-1.757339383656413e-13,-1.169284239564657e-11,-1.757339383656413e-13,-1.169284239564657e-11
0.4384,-1.760380109607343e-13,-1.168579871345602e-11,-1.760380109607343e-13,-1.168579871345602e-11
0.4385,-1.763424200410401e-13,-1.167876668466762e-11,-1.763424200410401e-13,-1.167876668466762e-11
0.4386,-1.76647164760267e-13,-1.1671746282269e-11,-1.76647164760267e-13,-1.1671746282269e-11
0.4387,-1.769522629145522e-13,-1.166473725014109e-11,-1.769522629145522e-13,-1.166473725014109e-11
0.4388,-1.772577422834021e-13,-1.165773921015255e-11,-1.772577422834021e-13,-1.165773921015255e-11
0.4389,-1.775635662576946e-13,-1.16507525749058e-11,-1.775635662576946e-13,-1.16507525749058e-11
0.439,-1.778697348844275e-13,-1.164377730630465e-11,-1.778697348844275e-13,-1.164377730630465e-11
0.4391,-1.781762482194766e-13,-1.163681336605232e-11,-1.781762482194766e-13,-1.163681336605232e-11
0.4392,-1.784831063277967e-13,-1.162986071564333e-11,-1.784831063277967e-13,-1.162986071564333e-11
0.4393,-1.787903092836207e-13,-1.162291931635525e-11,-1.787903092836207e-13,-1.162291931635525e-11
0.4394,-1.790978571706582e-13,-1.161598912924066e-11,-1.790978571706582e-13,-1.161598912924066e-11
0.4395,-1.794057500822953e-13,-1.160907011511887e-11,-1.794057500822953e-13,-1.160907011511887e-11
0.4396,-1.797139881217905e-13,-1.160216223456778e-11,-1.797139881217905e-13,-1.160216223456778e-11
0.4397,-1.800225714024732e-13,-1.159526544791571e-11,-1.800225714024732e-13,-1.159526544791571e-11
0.4398,-1.803315000479398e-13,-1.158837971523328e-11,-1.803315000479398e-13,-1.158837971523328e-11
0.4399,-1.806407741922495e-13,-1.158150499632512e-11,-1.806407741922495e-13,-1.158150499632512e-11
0.44,-1.809503939801204e-13,-1.157464125072177e-11,-1.809503939801204e-13,-1.157464125072177e-11
0.4401,-1.812603595671241e-13,-1.156778843767149e-11,-1.812603595671241e-13,-1.156778843767149e-11
0.4402,-1.815706711198803e-13,-1.156094651613206e-11,-1.815706711198803e-13,-1.156094651613206e-11
0.4403,-1.818813288162508e-13,-1.155411544476257e-11,-1.818813288162508e-13,-1.155411544476257e-11
0.4404,-1.82192332845532e-13,-1.15472951819153e-11,-1.82192332845532e-13,-1.15472951819153e-11
0.4405,-1.825036834086499e-13,-1.154048568562748e-11,-1.825036834086499e-13,-1.154048568562748e-11
0.4406,-1.828153807183506e-13,-1.153368691361313e-11,-1.828153807183506e-13,-1.153368691361313e-11
0.4407,-1.831274249993934e-13,-1.152689882325478e-11,-1.831274249993934e-13,-1.152689882325478e-11
0.4408,-1.834398164887423e-13,-1.152012137159543e-11,-1.834398164887423e-13,-1.152012137159543e-11
0.4409,-1.837525554357562e-13,-1.151335451533022e-11,-1.837525554357562e-13,-1.151335451533022e-11
0.441,-1.840656460030233e-13,-1.150659850188912e-11,-1.840656460030233e-13,-1.150659850188912e-11
0.4411,-1.843790947101608e-13,-1.149985375247676e-11,-1.843790947101608e-13,-1.149985375247676e-11
0.4412,-1.846928941966009e-13,-1.149311965126028e-11,-1.846928941966009e-13,-1.149311965126028e-11
0.4413,-1.850070449876195e-13,-1.148639616985201e-11,-1.850070449876195e-13,-1.148639616985201e-11
0.4414,-1.853215476328585e-13,-1.147968328025819e-11,-1.853215476328585e-13,-1.147968328025819e-11
0.4415,-1.856364027067625e-13,-1.147298095488686e-11,-1.856364027067625e-13,-1.147298095488686e-11
0.4416,-1.859516108090129e-13,-1.146628916655581e-11,-1.859516108090129e-13,-1.146628916655581e-11
0.4417,-1.86267172564963e-13,-1.145960788850052e-11,-1.86267172564963e-13,-1.145960788850052e-11
0.4418,-1.865830886260746e-13,-1.14529370943821e-11,-1.865830886260746e-13,-1.14529370943821e-11
0.4419,-1.868993596703521e-13,-1.144627675829523e-11,-1.868993596703521e-13,-1.144627675829523e-11
0.442,-1.872159864027804e-13,-1.143962685477608e-11,-1.872159864027804e-13,-1.143962685477608e-11
0.4421,-1.875329695557601e-13,-1.143298735881022e-11,-1.875329695557601e-13,-1.143298735881022e-11
0.4422,-1.878503098895444e-13,-1.142635824584057e-11,-1.878503098895444e-13,-1.142635824584057e-11
0.4423,-1.881680081926764e-13,-1.141973949177527e-11,-1.881680081926764e-13,-1.141973949177527e-11
0.4424,-1.884860652824252e-13,-1.141313107299565e-11,-1.884860652824252e-13,-1.141313107299565e-11
0.4425,-1.888044820052246e-13,-1.140653296636407e-11,-1.888044820052246e-13,-1.140653296636407e-11
0.4426,-1.891232592371105e-13,-1.139994514923189e-11,-1.891232592371105e-13,-1.139994514923189e-11
0.4427,-1.894423978841589e-13,-1.139336759944729e-11,-1.894423978841589e-13,-1.139336759944729e-11
0.4428,-1.897618988829242e-13,-1.138680029536328e-11,-1.897618988829242e-13,-1.138680029536328e-11
0.4429,-1.900817632008781e-13,-1.138024321584548e-11,-1.900817632008781e-13,-1.138024321584548e-11
0.443,-1.90401991836849e-13,-1.137369634028005e-11,-1.90401991836849e-13,-1.137369634028005e-11
0.4431,-1.907225858214614e-13,-1.136715964858156e-11,-1.907225858214614e-13,-1.136715964858156e-11
0.4432,-1.910435462175752e-13,-1.136063312120094e-11,-1.910435462175752e-13,-1.136063312120094e-11
0.4433,-1.91364864546198e-13,-1.135411651333296e-11,-1.91364864546198e-13,-1.135411651333296e-11
0.4434,-1.916865259676218e-13,-1.134760943050289e-11,-1.916865259676218e-13,-1.134760943050289e-11
0.4435,-1.920085509440439e-13,-1.134111231045707e-11,-1.920085509440439e-13,-1.134111231045707e-11
0.4436,-1.923309401111075e-13,-1.133462512290392e-11,-1.923309401111075e-13,-1.133462512290392e-11
0.4437,-1.926536941114219e-13,-1.132814783750787e-11,-1.926536941114219e-13,-1.132814783750787e-11
0.4438,-1.929768135943947e-13,-1.132168042388439e-11,-1.929768135943947e-13,-1.132168042388439e-11
0.4439,-1.933002992160634e-13,-1.131522285159495e-11,-1.933002992160634e-13,-1.131522285159495e-11
0.444,-1.936241516389241e-13,-1.130877509014221e-11,-1.936241516389241e-13,-1.130877509014221e-11
0.4441,-1.939483715317621e-13,-1.130233710896489e-11,-1.939483715317621e-13,-1.130233710896489e-11
0.4442,-1.942729595694795e-13,-1.129590887743294e-11,-1.942729595694795e-13,-1.129590887743294e-11
0.4443,-1.945979164329229e-13,-1.128949036484247e-11,-1.945979164329229e-13,-1.128949036484247e-11
0.4444,-1.949232428087098e-13,-1.128308154041086e-11,-1.949232428087098e-13,-1.128308154041086e-11
0.4445,-1.952489393890536e-13,-1.127668237327174e-11,-1.952489393890536e-13,-1.127668237327174e-11
0.4446,-1.955750068715896e-13,-1.127029283247e-11,-1.955750068715896e-13,-1.127029283247e-11
0.4447,-1.95901445959198e-13,-1.126391288695687e-11,-1.95901445959198e-13,-1.126391288695687e-11
0.4448,-1.962282573598278e-13,-1.125754250558489e-11,-1.962282573598278e-13,-1.125754250558489e-11
0.4449,-1.965554417863181e-13,-1.125118165710295e-11,-1.965554417863181e-13,-1.125118165710295e-11
0.445,-1.9688299995622e-13,-1.124483031015129e-11,-1.9688299995622e-13,-1.124483031015129e-11
0.4451,-1.972109325916179e-13,-1.123848843325657e-11,-1.972109325916179e-13,-1.123848843325657e-11
0.4452,-1.97539240418949e-13,-1.123215599482679e-11,-1.97539240418949e-13,-1.123215599482679e-11
0.4453,-1.978679241688223e-13,-1.122583296314636e-11,-1.978679241688223e-13,-1.122583296314636e-11
0.4454,-1.981969845758375e-13,-1.121951930637112e-11,-1.981969845758375e-13,-1.121951930637112e-11
0.4455,-1.985264223784016e-13,-1.121321499252332e-11,-1.985264223784016e-13,-1.121321499252332e-11
0.4456,-1.988562300779866e-13,-1.120692018676521e-11,-1.988562300779866e-13,-1.120692018676521e-11
0.4457,-1.99186394102481e-13,-1.120063519905071e-11,-1.99186394102481e-13,-1.120063519905071e-11
0.4458,-1.995169322806937e-13,-1.119435958760687e-11,-1.995169322806937e-13,-1.119435958760687e-11
0.4459,-1.998478448723426e-13,-1.118809333140475e-11,-1.998478448723426e-13,-1.118809333140475e-11
0.446,-2.001791321158951e-13,-1.118183640980699e-11,-2.001791321158951e-13,-1.118183640980699e-11
0.4461,-2.005107942278443e-13,-1.117558880257399e-11,-2.005107942278443e-13,-1.117558880257399e-11
0.4462,-2.008428314019827e-13,-1.116935048987032e-11,-2.008428314019827e-13,-1.116935048987032e-11
0.4463,-2.011752438086742e-13,-1.116312145227098e-11,-2.011752438086742e-13,-1.116312145227098e-11
0.4464,-2.015080315941242e-13,-1.115690167076767e-11,-2.015080315941242e-13,-1.115690167076767e-11
0.4465,-2.018411948796474e-13,-1.115069112677505e-11,-2.018411948796474e-13,-1.115069112677505e-11
0.4466,-2.021747337609349e-13,-1.114448980213712e-11,-2.021747337609349e-13,-1.114448980213712e-11
0.4467,-2.025086483073178e-13,-1.113829767913341e-11,-2.025086483073178e-13,-1.113829767913341e-11
0.4468,-2.028429385610301e-13,-1.113211474048526e-11,-2.028429385610301e-13,-1.113211474048526e-11
0.4469,-2.031776045364699e-13,-1.112594096936213e-11,-2.031776045364699e-13,-1.112594096936213e-11
0.447,-2.035126462194564e-13,-1.111977634938783e-11,-2.035126462194564e-13,-1.111977634938783e-11
0.4471,-2.038480635664892e-13,-1.111362086464676e-11,-2.038480635664892e-13,-1.111362086464676e-11
0.4472,-2.041838565040024e-13,-1.110747449969021e-11,-2.041838565040024e-13,-1.110747449969021e-11
0.4473,-2.045200249276181e-13,-1.110133723954258e-11,-2.045200249276181e-13,-1.110133723954258e-11
0.4474,-2.048565687013986e-13,-1.109520906970763e-11,-2.048565687013986e-13,-1.109520906970763e-11
0.4475,-2.051934876570951e-13,-1.108908997617468e-11,-2.051934876570951e-13,-1.108908997617468e-11
0.4476,-2.055307815933976e-13,-1.108297994542493e-11,-2.055307815933976e-13,-1.108297994542493e-11
0.4477,-2.058684502751802e-13,-1.107687896443763e-11,-2.058684502751802e-13,-1.107687896443763e-11
0.4478,-2.062064934327461e-13,-1.107078702069628e-11,-2.062064934327461e-13,-1.107078702069628e-11
0.4479,-2.065449210064754e-13,-1.106470367570733e-11,-2.065449210064754e-13,-1.106470367570733e-11
0.448,-2.068837511915596e-13,-1.105862814729869e-11,-2.068837511915596e-13,-1.105862814729869e-11
0.4481,-2.072229617624964e-13,-1.105256133475717e-11,-2.072229617624964e-13,-1.105256133475717e-11
0.4482,-2.075625529248437e-13,-1.104650320220876e-11,-2.075625529248437e-13,-1.104650320220876e-11
0.4483,-2.079025248760549e-13,-1.104045371310124e-11,-2.079025248760549e-13,-1.104045371310124e-11
0.4484,-2.082428778053749e-13,-1.103441283018529e-11,-2.082428778053749e-13,-1.103441283018529e-11
0.4485,-2.08583611893734e-13,-1.102838051549581e-11,-2.08583611893734e-13,-1.102838051549581e-11
0.4486,-2.089247273136431e-13,-1.102235673033313e-11,-2.089247273136431e-13,-1.102235673033313e-11
0.4487,-2.09266224229087e-13,-1.101634143524429e-11,-2.09266224229087e-13,-1.101634143524429e-11
0.4488,-2.096081027954176e-13,-1.10103345900042e-11,-2.096081027954176e-13,-1.10103345900042e-11
0.4489,-2.099503631592465e-13,-1.1004336153597e-11,-2.099503631592465e-13,-1.1004336153597e-11
0.449,-2.102930054583363e-13,-1.099834608419725e-11,-2.102930054583363e-13,-1.099834608419725e-11
0.4491,-2.106360298214936e-13,-1.099236433915115e-11,-2.106360298214936e-13,-1.099236433915115e-11
0.4492,-2.109794363684592e-13,-1.098639087495791e-11,-2.109794363684592e-13,-1.098639087495791e-11
0.4493,-2.11323225209798e-13,-1.098042564725091e-11,-2.11323225209798e-13,-1.098042564725091e-11
0.4494,-2.116673964467899e-13,-1.097446861077896e-11,-2.116673964467899e-13,-1.097446861077896e-11
0.4495,-2.120119501713182e-13,-1.096851971938766e-11,-2.120119501713182e-13,-1.096851971938766e-11
0.4496,-2.123568864657587e-13,-1.096257892600058e-11,-2.123568864657587e-13,-1.096257892600058e-11
0.4497,-2.127022054028692e-13,-1.095664618260056e-11,-2.127022054028692e-13,-1.095664618260056e-11
0.4498,-2.130479070456753e-13,-1.095072144021099e-11,-2.130479070456753e-13,-1.095072144021099e-11
0.4499,-2.133939914473591e-13,-1.094480464887708e-11,-2.133939914473591e-13,-1.094480464887708e-11
0.45,-2.137404586511449e-13,-1.093889575764713e-11,-2.137404586511449e-13,-1.093889575764713e-11
0.4501,-2.140873086901865e-13,-1.093299471455386e-11,-2.140873086901865e-13,-1.093299471455386e-11
0.4502,-2.144345562060595e-13,-1.092710226986293e-11,-2.144345562060595e-13,-1.092710226986293e-11
0.4503,-2.147822280737233e-13,-1.092121985600293e-11,-2.147822280737233e-13,-1.092121985600293e-11
0.4504,-2.151302916498113e-13,-1.091534563270151e-11,-2.151302916498113e-13,-1.091534563270151e-11
0.4505,-2.154787475592329e-13,-1.090947958262665e-11,-2.154787475592329e-13,-1.090947958262665e-11
0.4506,-2.158275964362351e-13,-1.090362168879357e-11,-2.158275964362351e-13,-1.090362168879357e-11
0.4507,-2.161768389244104e-13,-1.08977719345648e-11,-2.161768389244104e-13,-1.08977719345648e-11
0.4508,-2.16526475676703e-13,-1.089193030365025e-11,-2.16526475676703e-13,-1.089193030365025e-11
0.4509,-2.168765073554165e-13,-1.088609678010724e-11,-2.168765073554165e-13,-1.088609678010724e-11
0.451,-2.172269346322184e-13,-1.088027134834059e-11,-2.172269346322184e-13,-1.088027134834059e-11
0.4511,-2.175777581881474e-13,-1.087445399310261e-11,-2.175777581881474e-13,-1.087445399310261e-11
0.4512,-2.179289787136176e-13,-1.086864469949319e-11,-2.179289787136176e-13,-1.086864469949319e-11
0.4513,-2.18280596908423e-13,-1.086284345295986e-11,-2.18280596908423e-13,-1.086284345295986e-11
0.4514,-2.186326134817427e-13,-1.085705023929776e-11,-2.186326134817427e-13,-1.085705023929776e-11
0.4515,-2.189850291521431e-13,-1.085126504464979e-11,-2.189850291521431e-13,-1.085126504464979e-11
0.4516,-2.193378446475828e-13,-1.084548785550658e-11,-2.193378446475828e-13,-1.084548785550658e-11
0.4517,-2.196910607054145e-13,-1.083971865870658e-11,-2.196910607054145e-13,-1.083971865870658e-11
0.4518,-2.200446780723871e-13,-1.083395744143602e-11,-2.200446780723871e-13,-1.083395744143602e-11
0.4519,-2.203986975046491e-13,-1.082820419122907e-11,-2.203986975046491e-13,-1.082820419122907e-11
0.452,-2.207531197677476e-13,-1.082245889596777e-11,-2.207531197677476e-13,-1.082245889596777e-11
0.4521,-2.211079456366318e-13,-1.081672154388215e-11,-2.211079456366318e-13,-1.081672154388215e-11
0.4522,-2.214631758956523e-13,-1.08109921235502e-11,-2.214631758956523e-13,-1.08109921235502e-11
0.4523,-2.218188113385611e-13,-1.080527062389794e-11,-2.218188113385611e-13,-1.080527062389794e-11
0.4524,-2.221748527685122e-13,-1.079955703419946e-11,-2.221748527685122e-13,-1.079955703419946e-11
0.4525,-2.225312987548107e-13,-1.079385113712948e-11,-2.225312987548107e-13,-1.079385113712948e-11
0.4526,-2.228881458420492e-13,-1.078815252787882e-11,-2.228881458420492e-13,-1.078815252787882e-11
0.4527,-2.232454000332037e-13,-1.07824616737115e-11,-2.232454000332037e-13,-1.07824616737115e-11
0.4528,-2.236030620773881e-13,-1.07767785567618e-11,-2.236030620773881e-13,-1.07767785567618e-11
0.4529,-2.239611327306598e-13,-1.077110315927772e-11,-2.239611327306598e-13,-1.077110315927772e-11
