"time","ca.cyto.c.c","ca.jsr.c.c","ca.nsr.c.c","ca.sub.c.c","cal.i","naca.i"
0.0532,0.0007571137977062854,0.0428950913806055,1.206365830819012,0.0007081982539896956,-4.295880125181595e-11,-3.147940062587769e-11
0.0533,0.0007566304421507148,0.04292214440615396,1.206444131241338,0.0007076744925050561,-4.291142665189002e-11,-3.145571332591374e-11
0.0534,0.0007561480897377141,0.04294925965814649,1.206522344133801,0.0007071519626794723,-4.286407343412522e-11,-3.143203671703033e-11
0.0535,0.0007556667358349223,0.04297643682727955,1.206600469629439,0.000706630658239742,-4.281674164307716e-11,-3.140837082150526e-11
0.0536,0.0007551863758363653,0.0430036756064803,1.206678507860747,0.000706110572951138,-4.276943132320586e-11,-3.138471566156854e-11
0.0537,0.0007547070051622731,0.04303097569088921,1.206756458959681,0.000705591700617116,-4.272214251887606e-11,-3.136107125940253e-11
0.0538,0.0007542286192586984,0.04305833677782233,1.206834323057661,0.0007050740350786533,-4.267487527435684e-11,-3.133743763714177e-11
0.0539,0.0007537512135975322,0.04308575856677448,1.206912100285573,0.000704557570214327,-4.262762963382187e-11,-3.131381481687311e-11
0.054,0.0007532747836765153,0.04311324075942213,1.20698979077377,0.0007040422999402634,-4.25804056413493e-11,-3.129020282063561e-11
0.0541,0.0007527993250186243,0.04314078305956134,1.207067394652077,0.0007035282182092591,-4.253320334092166e-11,-3.126660167042053e-11
0.0542,0.0007523248331721946,0.04316838517312209,1.207144912049792,0.0007030153190109084,-4.2486022776426e-11,-3.124301138817141e-11
0.0543,0.0007518513037107658,0.0431960468081544,1.207222343095689,0.0007025035963714033,-4.243886399165373e-11,-3.121943199578393e-11
0.0544,0.0007513787322329129,0.04322376767481223,1.207299687918019,0.0007019930443532636,-4.239172703030062e-11,-3.1195863515106e-11
0.0545,0.0007509071143618823,0.04325154748531706,1.207376946644517,0.0007014836570546959,-4.234461193596688e-11,-3.11723059679377e-11
0.0546,0.0007504364457456071,0.04327938595396149,1.207454119402398,0.0007009754286096792,-4.229751875215702e-11,-3.114875937603131e-11
0.0547,0.0007499667220567113,0.04330728279711096,1.207531206318364,0.0007004683531880557,-4.225044752227993e-11,-3.112522376109125e-11
0.0548,0.0007494979389919416,0.04333523773314716,1.207608207518604,0.0006999624249944493,-4.220339828964874e-11,-3.110169914477409e-11
0.0549,0.0007490300922722712,0.04336325048247988,1.2076851231288,0.000699457638268551,-4.215637109748095e-11,-3.107818554868859e-11
0.055,0.0007485631776427581,0.04339132076753409,1.207761953274124,0.000698953987284854,-4.210936598889828e-11,-3.105468299439559e-11
0.0551,0.0007480971908723883,0.04341944831273515,1.207838698079244,0.0006984514663524029,-4.206238300692675e-11,-3.103119150340811e-11
0.0552,0.0007476321277537247,0.04344763284447457,1.207915357668327,0.0006979500698142797,-4.201542219449661e-11,-3.100771109719128e-11
0.0553,0.0007471679841029246,0.04347587409111307,1.207991932165039,0.0006974497920475955,-4.196848359444234e-11,-3.098424179716232e-11
0.0554,0.0007467047557597376,0.04350417178298269,1.208068421692547,0.000696950627463513,-4.192156724950261e-11,-3.096078362469057e-11
0.0555,0.0007462424385869808,0.04353252565233302,1.208144826373525,0.0006964525705063874,-4.187467320232032e-11,-3.093733660109749e-11
0.0556,0.0007457810284706235,0.04356093543334225,1.208221146330154,0.000695955615653921,-4.182780149544251e-11,-3.091390074765659e-11
0.0557,0.0007453205213196551,0.04358940086210507,1.208297381684123,0.000695459757416997,-4.178095217132041e-11,-3.089047608559348e-11
0.0558,0.0007448609130659399,0.04361792167661911,1.20837353255663,0.0006949649903394561,-4.17341252723094e-11,-3.086706263608585e-11
0.0559,0.000744402199663883,0.04364649761675224,1.208449599068394,0.0006944713089974623,-4.168732084066895e-11,-3.084366042026343e-11
0.056,0.0007439443770904463,0.04367512842424563,1.208525581339644,0.0006939787079996304,-4.164053891856272e-11,-3.082026945920805e-11
0.0561,0.0007434874413451447,0.04370381384271431,1.208601479490128,0.0006934871819869826,-4.159377954805839e-11,-3.079688977395356e-11
0.0562,0.0007430313884495542,0.04373255361759919,1.208677293639118,0.0006929967256321974,-4.154704277112784e-11,-3.077352138548587e-11
0.0563,0.000742576214447384,0.04376134749617534,1.208753023905408,0.0006925073336397129,-4.150032862964692e-11,-3.075016431474294e-11
0.0564,0.0007421219154043552,0.04379019522754124,1.208828670407314,0.0006920190007455239,-4.14536371653956e-11,-3.072681858261472e-11
0.0565,0.0007416684874080646,0.04381909656260636,1.208904233262682,0.0006915317217169668,-4.140696842005794e-11,-3.070348420994326e-11
0.0566,0.0007412159265676653,0.04384805125405948,1.208979712588889,0.0006910454913522541,-4.136032243522195e-11,-3.068016121752254e-11
0.0567,0.0007407642290138815,0.04387705905637208,1.209055108502841,0.000690560304480466,-4.131369925237976e-11,-3.065684962609864e-11
0.0568,0.0007403133908990005,0.04390611972579902,1.209130421120978,0.0006900761559616579,-4.126709891292745e-11,-3.06335494563696e-11
0.0569,0.0007398634083964168,0.04393523302033311,1.209205650559278,0.0006895930406859528,-4.122052145816515e-11,-3.061026072898547e-11
0.057,0.000739414277700692,0.04396439869971265,1.209280796933257,0.0006891109535737577,-4.117396692929697e-11,-3.058698346454831e-11
0.0571,0.0007389659950274393,0.04399361652541111,1.209355860357972,0.0006886298895755796,-4.112743536743101e-11,-3.056371768361216e-11
0.0572,0.0007385185566131996,0.04402288626062544,1.20943084094802,0.0006881498436718313,-4.108092681357937e-11,-3.054046340668307e-11
0.0573,0.0007380719587151336,0.04405220767024701,1.209505738817545,0.000687670810872318,-4.103444130865809e-11,-3.051722065421907e-11
0.0574,0.0007376261976110372,0.04408158052086394,1.209580554080238,0.0006871927862162975,-4.098797889348713e-11,-3.049398944663011e-11
0.0575,0.0007371812695993333,0.04411100458076164,1.209655286849338,0.0006867157647723863,-4.094153960879051e-11,-3.047076980427823e-11
0.0576,0.000736737170998643,0.04414047961988064,1.209729937237636,0.0006862397416380187,-4.089512349519609e-11,-3.044756174747732e-11
0.0577,0.0007362938981478358,0.04417000540982301,1.209804505357475,0.0006857647119394446,-4.084873059323571e-11,-3.042436529649333e-11
0.0578,0.0007358514474059213,0.04419958172384306,1.209878991320756,0.0006852906708316062,-4.080236094334512e-11,-3.040118047154411e-11
0.0579,0.0007354098151519341,0.04422920833683675,1.209953395238933,0.0006848176134979642,-4.075601458586398e-11,-3.03780072927995e-11
0.058,0.0007349689977846407,0.04425888502531297,1.210027717223024,0.0006843455351499732,-4.070969156103589e-11,-3.035484578038129e-11
0.0581,0.0007345289917225536,0.04428861156739668,1.210101957383607,0.0006838744310271687,-4.066339190900832e-11,-3.033169595436321e-11
0.0582,0.0007340897934039186,0.04431838774282817,1.21017611583082,0.0006834042963972176,-4.061711566983269e-11,-3.030855783477097e-11
0.0583,0.0007336513992863179,0.04434821333292532,1.210250192674373,0.0006829351265551562,-4.057086288346425e-11,-3.028543144158218e-11
0.0584,0.0007332138058467076,0.04437808812058799,1.210324188023537,0.0006824669168235408,-4.052463358976217e-11,-3.026231679472643e-11
0.0585,0.0007327770095813205,0.04440801189028937,1.210398101987159,0.0006819996625522601,-4.047842782848949e-11,-3.023921391408524e-11
0.0586,0.0007323410070055572,0.04443798442806624,1.210471934673652,0.0006815333591183555,-4.043224563931312e-11,-3.021612281949206e-11
0.0587,0.0007319057946537027,0.04446800552149202,1.210545686191006,0.0006810680019256579,-4.038608706180388e-11,-3.01930435307323e-11
0.0588,0.0007314713690789439,0.04449807495967941,1.210619356646786,0.0006806035864047491,-4.033995213543643e-11,-3.016997606754326e-11
0.0589,0.0007310377268533516,0.04452819253328066,1.210692946148134,0.0006801401080129667,-4.029384089958927e-11,-3.01469204496142e-11
0.059,0.0007306048645675141,0.04455835803445049,1.21076645480177,0.0006796775622338145,-4.024775339354478e-11,-3.012387669658632e-11
0.0591,0.0007301727788305629,0.04458857125685089,1.210839882714,0.0006792159445770167,-4.020168965648921e-11,-3.010084482805271e-11
0.0592,0.0007297414662700817,0.0446188319956428,1.210913229990709,0.0006787552505784195,-4.015564972751267e-11,-3.007782486355846e-11
0.0593,0.0007293109235320052,0.04464914004747707,1.210986496737368,0.0006782954757998526,-4.01096336456091e-11,-3.005481682260049e-11
0.0594,0.0007288811472803504,0.04467949521046909,1.211059683059039,0.0006778366158285919,-4.006364144967625e-11,-3.00318207246277e-11
0.0595,0.0007284521341972306,0.04470989728420095,1.211132789060368,0.0006773786662774949,-4.001767317851583e-11,-3.000883658904093e-11
0.0596,0.0007280238809828399,0.04474034606972044,1.211205814845596,0.0006769216227849115,-3.997172887083327e-11,-2.998586443519289e-11
0.0597,0.0007275963843551057,0.04477084136950873,1.211278760518554,0.0006764654810142139,-3.992580856523795e-11,-2.996290428238826e-11
0.0598,0.0007271696410497097,0.04480138298748276,1.211351626182671,0.0006760102366537957,-3.987991230024302e-11,-2.993995614988362e-11
0.0599,0.0007267436478200038,0.04483197072898828,1.211424411940971,0.0006755558854169288,-3.983404011426551e-11,-2.991702005688747e-11
0.06,0.0007263184014369143,0.04486260440079154,1.211497117896076,0.0006751024230416114,-3.97881920456263e-11,-2.989409602256023e-11
0.0601,0.0007258938986886844,0.0448932838110541,1.21156974415021,0.0006746498452902265,-3.974236813255005e-11,-2.987118406601425e-11
0.0602,0.0007254701363808898,0.04492400876933593,1.211642290805198,0.0006741981479495182,-3.969656841316538e-11,-2.984828420631382e-11
0.0603,0.0007250471113364157,0.04495477908659446,1.211714757962471,0.0006737473268306864,-3.965079292550466e-11,-2.982539646247512e-11
0.0604,0.0007246248203951403,0.04498559457515355,1.211787145723064,0.0006732973777687071,-3.960504170750411e-11,-2.980252085346625e-11
0.0605,0.0007242032604139436,0.04501645504870596,1.211859454187622,0.0006728482966224624,-3.955931479700388e-11,-2.977965739820728e-11
0.0606,0.0007237824282666308,0.04504736032230613,1.211931683456396,0.0006724000792746172,-3.951361223174789e-11,-2.975680611557016e-11
0.0607,0.0007233623208438432,0.04507831021236239,1.212003833629253,0.000671952721631487,-3.946793404938396e-11,-2.973396702437879e-11
0.0608,0.0007229429350528097,0.04510930453661437,1.212075904805671,0.0006715062196226355,-3.942228028746373e-11,-2.971114014340899e-11
0.0609,0.0007225242678173629,0.04514034311413468,1.212147897084743,0.0006710605692009217,-3.93766509834427e-11,-2.96883254913885e-11
0.061,0.0007221063160779187,0.04517142576532833,1.212219810565179,0.0006706157663423762,-3.93310461746803e-11,-2.966552308699701e-11
0.0611,0.0007216890767911748,0.04520255231190356,1.212291645345307,0.0006701718070458902,-3.928546589843972e-11,-2.964273294886613e-11
0.0612,0.0007212725469301172,0.04523372257687372,1.212363401523076,0.0006697286873331426,-3.923991019188813e-11,-2.961995509557941e-11
0.0613,0.0007208567234839456,0.04526493638455117,1.212435079196059,0.0006692864032485202,-3.919437909209649e-11,-2.959718954567235e-11
0.0614,0.0007204416034579915,0.04529619356054018,1.212506678461449,0.0006688449508590152,-3.914887263603967e-11,-2.957443631763235e-11
