"time","vc.v_stim","vc.i","vc.is_end","vc.is_peak","vc.is_tail","vc.v_pulse","vc.vs_end","vc.vs_tail","vc.v","vc.vs_peak"
92.03,-0.04,2.380591366135041e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.04000000000001,-0.04,2.372255376430851e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.05,-0.04,2.364078196811139e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.06,-0.04,2.356055561783725e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.06999999999999,-0.04,2.348183366144003e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.08,-0.04,2.340457657758592e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.09,-0.04,2.332874630683584e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.09999999999999,-0.04,2.325430618632157e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.11,-0.04,2.31812208874674e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.12,-0.04,2.310945635673088e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.13,-0.04,2.303897975907851e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.14,-0.04,2.296975942431653e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.15000000000001,-0.04,2.290176479591362e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.16,-0.04,2.283496638228961e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.17,-0.04,2.276933571034388e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.18000000000001,-0.04,2.270484528131783e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.19,-0.04,2.26414685286946e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.2,-0.04,2.25791797781161e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.20999999999999,-0.04,2.251795420913422e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.22,-0.04,2.245776781886866e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.23,-0.04,2.239859738733436e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.23999999999999,-0.04,2.234042044441766e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.25,-0.04,2.228321523835442e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.26000000000001,-0.04,2.222696070576913e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.27,-0.04,2.217163644307962e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.28,-0.04,2.211722267925145e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.29000000000001,-0.04,2.206370024978369e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.3,-0.04,2.201105057197081e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.31,-0.04,2.195925562128395e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.31999999999999,-0.04,2.190829790885782e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.33,-0.04,2.185816045998542e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.34,-0.04,2.18088267936593e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.34999999999999,-0.04,2.176028090302953e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.36,-0.04,2.17125072367668e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.37,-0.04,2.166549068125373e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.38,-0.04,2.161921654363191e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.39,-0.04,2.157367053560168e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.40000000000001,-0.04,2.15288387579642e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.41,-0.04,2.148470768584216e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.42,-0.04,2.144126415460278e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.43000000000001,-0.04,2.139849534639908e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.44,-0.04,2.135638877731885e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.45,-0.04,2.131493228509186e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.45999999999999,-0.04,2.127411401737362e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.47,-0.04,2.123392242053572e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.48,-0.04,2.119434622895655e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.48999999999999,-0.04,2.115537445477021e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.5,-0.04,2.111699637808848e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.51000000000001,-0.04,2.107920153764063e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.52,-0.04,2.1041979721823e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.53,-0.04,2.100532096012632e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.54000000000001,-0.04,2.096921551495238e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.55,-0.04,2.093365387377353e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.56,-0.04,2.089862674163003e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.56999999999999,-0.04,2.086412503393884e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.58,-0.04,2.083013986962181e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.59,-0.04,2.079666256451764e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.59999999999999,-0.04,2.076368462507141e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.61,-0.04,2.073119774228086e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.62,-0.04,2.069919378590674e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.63,-0.04,2.066766479891647e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.64,-0.04,2.063660299215704e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.65000000000001,-0.04,2.060600073924053e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.66,-0.04,2.05758505716468e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.67,-0.04,2.05461451740193e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.68000000000001,-0.04,2.051687737965085e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.69,-0.04,2.04880401661444e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.7,-0.04,2.045962665125391e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.70999999999999,-0.04,2.043163008888601e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.72,-0.04,2.040404386529613e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.73,-0.04,2.037686149535909e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.73999999999999,-0.04,2.035007661886794e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.75,-0.04,2.032368299744969e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.76000000000001,-0.04,2.029767451095032e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.77,-0.04,2.027204515442657e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.78,-0.04,2.024678903521455e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.79000000000001,-0.04,2.022190036976782e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.8,-0.04,2.01973734809934e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.81,-0.04,2.017320279552796e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.81999999999999,-0.04,2.01493828410214e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.83,-0.04,2.012590824366181e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.84,-0.04,2.010277372578742e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.84999999999999,-0.04,2.007997410348714e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.86,-0.04,2.005750428428019e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.87,-0.04,2.003535926504775e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.88,-0.04,2.001353412986213e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.89,-0.04,1.999202404787493e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.90000000000001,-0.04,1.997082427145717e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.91,-0.04,1.99499301342536e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.92,-0.04,1.992933704928448e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.93000000000001,-0.04,1.990904050722598e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.94,-0.04,1.988903607468256e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.95,-0.04,1.986931939247948e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.95999999999999,-0.04,1.984988617405141e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.97,-0.04,1.983073220391592e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.98,-0.04,1.981185333613518e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
92.98999999999999,-0.04,1.979324549279465e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93,-0.04,1.977490466266208e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.01000000000001,-0.04,1.975682689976867e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.02,-0.04,1.973900832203005e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.03,-0.04,1.972144511000201e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.04000000000001,-0.04,1.970413350560167e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.05,-0.04,1.968706981085125e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.06,-0.04,1.967025038671153e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.06999999999999,-0.04,1.965367165193198e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.08,-0.04,1.963733008190628e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.09,-0.04,1.962122220756718e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.09999999999999,-0.04,1.960534461435774e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.11,-0.04,1.958969394117838e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.12,-0.04,1.957426687935043e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.13,-0.04,1.95590601716811e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.14,-0.04,1.954407061149003e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.15000000000001,-0.04,1.952929504165667e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.16,-0.04,1.951473035374191e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.17,-0.04,1.950037348709976e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.18000000000001,-0.04,1.94862214279995e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.19,-0.04,1.947227120879287e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.2,-0.04,1.945851990710516e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.20999999999999,-0.04,1.944496464502635e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.22,-0.04,1.943160258831406e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.23,-0.04,1.941843094566178e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.23999999999999,-0.04,1.940544696794098e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.25,-0.04,1.93926479474573e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.26000000000001,-0.04,1.938003121726625e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.27,-0.04,1.936759415047069e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.28,-0.04,1.935533415952905e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.29000000000001,-0.04,1.934324869560597e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.3,-0.04,1.933133524792414e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.31,-0.04,1.931959134312078e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.31999999999999,-0.04,1.930801454462605e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.33,-0.04,1.929660245206719e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.34,-0.04,1.928535270066792e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.34999999999999,-0.04,1.927426296065276e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.36,-0.04,1.926333093669855e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.37,-0.04,1.925255436736723e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.38,-0.04,1.924193102454837e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.39,-0.04,1.923145871293801e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.40000000000001,-0.04,1.922113526951012e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.41,-0.04,1.921095856299372e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.42,-0.04,1.92009264933742e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.43000000000001,-0.04,1.919103699140186e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.44,-0.04,1.918128801810163e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.45,-0.04,1.917167756429258e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.45999999999999,-0.04,1.916220365013282e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.47,-0.04,1.915286432465618e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.48,-0.04,1.914365766531409e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.48999999999999,-0.04,1.913458177754824e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.5,-0.04,1.912563479435271e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.51000000000001,-0.04,1.911681487584218e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.52,-0.04,1.910812020884303e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.53,-0.04,1.90995490064829e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.54000000000001,-0.04,1.909109950778332e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.55,-0.04,1.908276997726612e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.56,-0.04,1.907455870456954e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.56999999999999,-0.04,1.906646400406431e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.58,-0.04,1.905848421447223e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.59,-0.04,1.905061769850936e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.59999999999999,-0.04,1.904286284251934e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.61,-0.04,1.903521805611187e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.62,-0.04,1.902768177182207e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.63,-0.04,1.902025244476432e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.64,-0.04,1.901292855228966e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.65000000000001,-0.04,1.900570859365826e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.66,-0.04,1.899859108971358e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.67,-0.04,1.899157458255798e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.68000000000001,-0.04,1.898465763523595e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.69,-0.04,1.897783883142854e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.7,-0.04,1.897111677514533e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.70999999999999,-0.04,1.89644900904187e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.72,-0.04,1.895795742101632e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.73,-0.04,1.895151743014716e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.73999999999999,-0.04,1.89451688001709e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.75,-0.04,1.893891023232194e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.76000000000001,-0.04,1.89327404464313e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.77,-0.04,1.892665818065048e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.78,-0.04,1.892066219118511e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.79000000000001,-0.04,1.891475125203251e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.8,-0.04,1.890892415471967e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.81,-0.04,1.890317970804465e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.81999999999999,-0.04,1.889751673783031e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.83,-0.04,1.889193408667372e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.84,-0.04,1.888643061369819e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.84999999999999,-0.04,1.888100519431878e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
93.86,-0.04,1.887565672000362e-12,6.839734189820948e-12,8.443663782876333e-12,5.86837629921003e-11,0.05,0.045,0.04,-0.04,0.045
