"time","vc.v_stim","vc.i","vc.is_end","vc.v_pulse","vc.vs_end","vc.v"
286.6,-0.05,-1.653080084949738e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
286.7,-0.05,-1.648006294052455e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
286.8,-0.05,-1.643355536459246e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
286.9,-0.05,-1.639092541269242e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
287,-0.05,-1.635184978334436e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
287.1,-0.05,-1.631603213071012e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
287.2,-0.05,-1.628320081713589e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
287.3,-0.05,-1.625310685307821e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
287.4,-0.05,-1.622552200879136e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
287.5,-0.05,-1.620023708345252e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
287.6,-0.05,-1.617706031860486e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
287.7,-0.05,-1.615581594387922e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
287.8,-0.05,-1.613634284396948e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
287.9,-0.05,-1.611849333674687e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
288,-0.05,-1.610213205325484e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
288.1,-0.05,-1.608713491115787e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
288.2,-0.05,-1.607338817362664e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
288.3,-0.05,-1.606078758657285e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
288.4,-0.05,-1.60492375883352e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
288.5,-0.05,-1.603865058480534e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
288.6,-0.05,-1.602894628517411e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
288.7,-0.05,-1.602005109296653e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
288.8,-0.05,-1.601189754788508e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
288.9,-0.05,-1.600442381424011e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
289,-0.05,-1.599757321194702e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
289.1,-0.05,-1.59912937866874e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
289.2,-0.05,-1.598553791591663e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
289.3,-0.05,-1.598026194765396e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
289.4,-0.05,-1.597542586945885e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
289.5,-0.05,-1.597099300498813e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
289.6,-0.05,-1.59669297358158e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
289.7,-0.05,-1.596320524649686e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
289.8,-0.05,-1.595979129086816e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
289.9,-0.05,-1.595666197781221e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
290,-0.05,-1.595379357491905e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
290.1,-0.05,-1.59511643285002e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
290.2,-0.05,-1.594875429859889e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
290.3,-0.05,-1.594654520778064e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
290.4,-0.05,-1.594452030251444e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
290.5,-0.05,-1.594266422610996e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
290.6,-0.05,-1.59409629022636e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
290.7,-0.05,-1.593940342829885e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
290.8,-0.05,-1.593797397731258e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
290.9,-0.05,-1.59366637084879e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
291,-0.05,-1.593546268487095e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
291.1,-0.05,-1.593436179801237e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
291.2,-0.05,-1.593335269889434e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
291.3,-0.05,-1.593242773460439e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
291.4,-0.05,-1.593157989030145e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
291.5,-0.05,-1.593080273601744e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
291.6,-0.05,-1.593009037788757e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
291.7,-0.05,-1.592943741345585e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
291.8,-0.05,-1.592883889070384e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
291.9,-0.05,-1.592829027049146e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
292,-0.05,-1.592778739213561e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
292.1,-0.05,-1.59273264418558e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
292.2,-0.05,-1.592690392385381e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
292.3,-0.05,-1.592651663385896e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
292.4,-0.05,-1.592616163464764e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
292.5,-0.05,-1.592583623393691e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
292.6,-0.05,-1.592553796388739e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
292.7,-0.05,-1.592526456244071e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
292.8,-0.05,-1.592501395615738e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
292.9,-0.05,-1.592478424446555e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
293,-0.05,-1.592457368524463e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
293.1,-0.05,-1.592438068163625e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
293.2,-0.05,-1.592420376993137e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
293.3,-0.05,-1.592404160844124e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
293.4,-0.05,-1.592389296734628e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
293.5,-0.05,-1.592375671937834e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
293.6,-0.05,-1.592363183124038e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
293.7,-0.05,-1.592351735579088e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
293.8,-0.05,-1.592341242486507e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
293.9,-0.05,-1.592331624267657e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
294,-0.05,-1.592322807978653e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
294.1,-0.05,-1.592314726757794e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
294.2,-0.05,-1.592307319318188e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
294.3,-0.05,-1.592300529482258e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
294.4,-0.05,-1.592294305756532e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
294.5,-0.05,-1.59228860094128e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
294.6,-0.05,-1.592283371771497e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
294.7,-0.05,-1.592278578589575e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
294.8,-0.05,-1.592274185044861e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
294.9,-0.05,-1.592270157816964e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
295,-0.05,-1.592266466363717e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
295.1,-0.05,-1.592263082689643e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
295.2,-0.05,-1.59225998113333e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
295.3,-0.05,-1.592257138172779e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
295.4,-0.05,-1.592254532247286e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
295.5,-0.05,-1.592252143593892e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
295.6,-0.05,-1.592249954097189e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
295.7,-0.05,-1.592247947152225e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
295.8,-0.05,-1.592246107538669e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
295.9,-0.05,-1.592244421304992e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
296,-0.05,-1.592242875662932e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
296.1,-0.05,-1.592241458890589e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
296.2,-0.05,-1.592240160243272e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
296.3,-0.05,-1.592238969872136e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
296.4,-0.05,-1.592237878750556e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
296.5,-0.05,-1.592236878605437e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
296.6,-0.05,-1.592235961848626e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
296.7,-0.05,-1.592235121529548e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
296.8,-0.05,-1.592234351273414e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
296.9,-0.05,-1.59223364523691e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
297,-0.05,-1.592232998067198e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
297.1,-0.05,-1.592232404855683e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
297.2,-0.05,-1.592231861103023e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
297.3,-0.05,-1.592231362686141e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
297.4,-0.05,-1.5922309058257e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
297.5,-0.05,-1.592230487055872e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
297.6,-0.05,-1.592230103200964e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
297.7,-0.05,-1.592229751350166e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
297.8,-0.05,-1.592229428835377e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
297.9,-0.05,-1.59222913321007e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
298,-0.05,-1.592228862232603e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
298.1,-0.05,-1.592228613848263e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
298.2,-0.05,-1.592228386173053e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
298.3,-0.05,-1.592228177480213e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
298.4,-0.05,-1.592227986187218e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
298.5,-0.05,-1.592227810843586e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
298.6,-0.05,-1.592227650119149e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
298.7,-0.05,-1.592227502795123e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
298.8,-0.05,-1.592227367754368e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
298.9,-0.05,-1.592227243972791e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
299,-0.05,-1.592227130511443e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
299.1,-0.05,-1.592227026509966e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
299.2,-0.05,-1.592226931179759e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
299.3,-0.05,-1.592226843797716e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
299.4,-0.05,-1.592226763701136e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
299.5,-0.05,-1.592226690282646e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
299.6,-0.05,-1.592226622985548e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
299.7,-0.05,-1.59222656129931e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
299.8,-0.05,-1.592226504756168e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
299.9,-0.05,-1.592226452927369e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
300,-0.05,-1.592226405419839e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.05
300,-0.04999999999999995,-1.592226405419835e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
300.1,-0.04999999999999995,-1.592226361865733e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
300.2,-0.04999999999999995,-1.592226321939822e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
300.3,-0.04999999999999995,-1.592226285353385e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
300.4,-0.04999999999999995,-1.592226251820366e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
300.5,-0.04999999999999995,-1.592226221084789e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
300.6,-0.04999999999999995,-1.592226192913965e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
300.7,-0.04999999999999995,-1.592226167092438e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
300.8,-0.04999999999999995,-1.592226143423981e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
300.9,-0.04999999999999995,-1.592226121727312e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
301,-0.04999999999999995,-1.592226101836412e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
301.1,-0.04999999999999995,-1.592226083599413e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
301.2,-0.04999999999999995,-1.592226066881457e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
301.3,-0.04999999999999995,-1.592226051557167e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
301.4,-0.04999999999999995,-1.592226037511786e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
301.5,-0.04999999999999995,-1.592226024639066e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
301.6,-0.04999999999999995,-1.592226012841234e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
301.7,-0.04999999999999995,-1.592226002027518e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
301.8,-0.04999999999999995,-1.592225992115598e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
301.9,-0.04999999999999995,-1.592225983029137e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
302,-0.04999999999999995,-1.592225974699999e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
302.1,-0.04999999999999995,-1.592225967064203e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
302.2,-0.04999999999999995,-1.592225960065617e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
302.3,-0.04999999999999995,-1.59222595365e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
302.4,-0.04999999999999995,-1.592225947769003e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
302.5,-0.04999999999999995,-1.592225942377288e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
302.6,-0.04999999999999995,-1.592225937433975e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
302.7,-0.04999999999999995,-1.592225932904544e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
302.8,-0.04999999999999995,-1.592225928753598e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
302.9,-0.04999999999999995,-1.592225924949756e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
303,-0.04999999999999995,-1.59222592146382e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
303.1,-0.04999999999999995,-1.59222591826863e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
303.2,-0.04999999999999995,-1.592225915339688e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
303.3,-0.04999999999999995,-1.592225912655874e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
303.4,-0.04999999999999995,-1.592225910195522e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
303.5,-0.04999999999999995,-1.592225907939644e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
303.6,-0.04999999999999995,-1.592225905872424e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
303.7,-0.04999999999999995,-1.592225903977489e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
303.8,-0.04999999999999995,-1.592225902240406e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
303.9,-0.04999999999999995,-1.592225900648122e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
304,-0.04999999999999995,-1.592225899188309e-12,-2.721810388023863e-12,-0.04999999999999995,-0.05499999999999995,-0.04999999999999995
304,-0.05,-1.592225899188313e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
304.0000000000034,-0.05,-1.592225899188313e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
304.0000000000034,-0.05,-1.592225899188313e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
304.1,-0.05,-1.592225897848654e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
304.2,-0.05,-1.592225896618886e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
304.3,-0.05,-1.592225895491047e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
304.4,-0.05,-1.592225894457261e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
304.5,-0.05,-1.592225893509814e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
304.6,-0.05,-1.592225892642518e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
304.7,-0.05,-1.592225891848708e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
304.8,-0.05,-1.592225891122075e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
304.9,-0.05,-1.592225890456164e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
305,-0.05,-1.592225889846614e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
305.1,-0.05,-1.59222588928844e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
305.2,-0.05,-1.592225888776052e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
305.3,-0.05,-1.59222588830814e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
305.4,-0.05,-1.592225887879302e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
305.5,-0.05,-1.592225887485725e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
305.6,-0.05,-1.592225887125896e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
305.7,-0.05,-1.592225886795409e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
305.8,-0.05,-1.592225886491889e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
305.9,-0.05,-1.592225886214417e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
306,-0.05,-1.59222588595944e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
306.1,-0.05,-1.592225885725545e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
306.2,-0.05,-1.59222588551127e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
306.3,-0.05,-1.592225885314099e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
306.4,-0.05,-1.592225885132997e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
306.5,-0.05,-1.592225884966558e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
306.6,-0.05,-1.59222588481338e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
306.7,-0.05,-1.592225884672704e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
306.8,-0.05,-1.592225884543615e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
306.9,-0.05,-1.592225884425311e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
307,-0.05,-1.592225884316285e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
307.1,-0.05,-1.592225884215969e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
307.2,-0.05,-1.59222588412359e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
307.3,-0.05,-1.592225884038436e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
307.4,-0.05,-1.592225883959863e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
307.5,-0.05,-1.592225883888565e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
307.6,-0.05,-1.592225883824071e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
307.7,-0.05,-1.592225883765288e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
307.8,-0.05,-1.592225883711684e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
307.9,-0.05,-1.592225883662729e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
308,-0.05,-1.592225883618223e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
308.1,-0.05,-1.592225883577754e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
308.2,-0.05,-1.592225883540691e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
308.3,-0.05,-1.592225883506552e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
308.4,-0.05,-1.592225883474954e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
308.5,-0.05,-1.592225883446661e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
308.6,-0.05,-1.592225883420669e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
308.7,-0.05,-1.592225883396637e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
308.8,-0.05,-1.592225883374228e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
308.9,-0.05,-1.592225883353726e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
309,-0.05,-1.592225883335203e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
309.1,-0.05,-1.592225883318109e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
309.2,-0.05,-1.592225883302241e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
309.3,-0.05,-1.592225883287418e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
309.4,-0.05,-1.592225883274149e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
309.5,-0.05,-1.592225883261941e-12,-1.592225899188309e-12,-0.04499999999999996,-0.04999999999999995,-0.05
