"time","l2.v","vc.i","vc.is_end","vc.v_pulse","vc.vs_end","vc.v"
314.2,-0.05,-1.782841509837242e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
314.3,-0.05,-1.766951359377605e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
314.4,-0.05,-1.75238563174217e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
314.5,-0.05,-1.739031709890177e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
314.6,-0.05,-1.726791752313265e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
314.7,-0.05,-1.715574083908514e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
314.8,-0.05,-1.705289209460309e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
314.9,-0.05,-1.695859497580576e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
315,-0.05,-1.687216639610125e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
315.1,-0.05,-1.679293977161254e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
315.2,-0.05,-1.67203209347298e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
315.3,-0.05,-1.665377022640357e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
315.4,-0.05,-1.659278301487063e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
315.5,-0.05,-1.653687982987931e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
315.6,-0.05,-1.648564074170035e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
315.7,-0.05,-1.643868642827457e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
315.8,-0.05,-1.639563806910986e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
315.9,-0.05,-1.635616180609864e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
316,-0.05,-1.631998867248751e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
316.1,-0.05,-1.628683880190975e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
316.2,-0.05,-1.625642375361433e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
316.3,-0.05,-1.622854469887233e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
316.4,-0.05,-1.620299646760835e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
316.5,-0.05,-1.617957398983394e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
316.6,-0.05,-1.615810574697937e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
316.7,-0.05,-1.613843345649683e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
316.8,-0.05,-1.612040281886579e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
316.9,-0.05,-1.610387124961099e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
317,-0.05,-1.608871025017563e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
317.1,-0.05,-1.607480558127042e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
317.2,-0.05,-1.606206185395993e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
317.3,-0.05,-1.605038776309236e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
317.4,-0.05,-1.603969206519371e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
317.5,-0.05,-1.602988671331307e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
317.6,-0.05,-1.602091046713085e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
317.7,-0.05,-1.601268588493393e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
317.8,-0.05,-1.600514689698175e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
317.9,-0.05,-1.59982421175865e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
318,-0.05,-1.599191144048847e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
318.1,-0.05,-1.598610746589206e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
318.2,-0.05,-1.598078777022236e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
318.3,-0.05,-1.597590797342877e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
318.4,-0.05,-1.597143411540358e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
318.5,-0.05,-1.596733400166103e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
318.6,-0.05,-1.596357246344207e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
318.7,-0.05,-1.596012555560797e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
318.8,-0.05,-1.595696858773767e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
318.9,-0.05,-1.595407398158161e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
319,-0.05,-1.59514214017084e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
319.1,-0.05,-1.594899129300907e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
319.2,-0.05,-1.59467668790867e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
319.3,-0.05,-1.594473087198545e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
319.4,-0.05,-1.59428678156688e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
319.5,-0.05,-1.594116321518765e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
319.6,-0.05,-1.593960332496506e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
319.7,-0.05,-1.593817626519194e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
319.8,-0.05,-1.593686949254527e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
319.9,-0.05,-1.593567075388238e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
320,-0.05,-1.593456804718108e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
320.1,-0.05,-1.593354924732871e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
320.2,-0.05,-1.593262031124774e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
320.3,-0.05,-1.593176885536579e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
320.4,-0.05,-1.593098739074299e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
320.5,-0.05,-1.593027039498961e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
320.6,-0.05,-1.592961300965246e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
320.7,-0.05,-1.592900772953555e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
320.8,-0.05,-1.592845130862041e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
320.9,-0.05,-1.59279395118952e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
321,-0.05,-1.592746832053503e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
321.1,-0.05,-1.592703407384379e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
321.2,-0.05,-1.592663678556012e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
321.3,-0.05,-1.592627223278327e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
321.4,-0.05,-1.592593802612689e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
321.5,-0.05,-1.592563195031761e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
321.6,-0.05,-1.592535188228583e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
321.7,-0.05,-1.59250955015211e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
321.8,-0.05,-1.592486088318121e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
321.9,-0.05,-1.59246459351329e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
322,-0.05,-1.59244484893733e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
322.1,-0.05,-1.592426662188881e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
322.2,-0.05,-1.592410009545007e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
322.3,-0.05,-1.592394677425379e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
322.4,-0.05,-1.592380534004571e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
322.5,-0.05,-1.592367459465395e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
322.6,-0.05,-1.592355345998897e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
322.7,-0.05,-1.592344097804364e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
322.8,-0.05,-1.592333631089315e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
322.9,-0.05,-1.592324011511365e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
323,-0.05,-1.592315165293895e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
323.1,-0.05,-1.592307038389683e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
323.2,-0.05,-1.592299619926766e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
323.3,-0.05,-1.592292913195264e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
323.4,-0.05,-1.592286935647387e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
323.5,-0.05,-1.592281662416894e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
323.6,-0.05,-1.592276402360351e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
323.7,-0.05,-1.59227156901569e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
323.8,-0.05,-1.592267139634137e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
323.9,-0.05,-1.592263097251319e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
324,-0.05,-1.592259430687264e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
324.1,-0.05,-1.592256134546398e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
324.2,-0.05,-1.592253195515674e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
324.3,-0.05,-1.592250561134613e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
324.4,-0.05,-1.592248213143498e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
324.5,-0.05,-1.592246127707816e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
324.6,-0.05,-1.592244280993054e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
324.7,-0.05,-1.592242649164702e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
324.8,-0.05,-1.592241208388248e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
324.9,-0.05,-1.592239937041236e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
325,-0.05,-1.592238811215201e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
325.1,-0.05,-1.592237806477578e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
325.2,-0.05,-1.592236899177391e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
325.3,-0.05,-1.592236065663662e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
325.4,-0.05,-1.592235282285414e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
325.5,-0.05,-1.59223452539167e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
325.6,-0.05,-1.592234028921288e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
325.7,-0.05,-1.592233619663918e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
325.8,-0.05,-1.592233287535172e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
325.9,-0.05,-1.59223302286955e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
326,-0.05,-1.592232816001551e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
326.1,-0.05,-1.592232657265676e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
326.2,-0.05,-1.592232536996426e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
326.3,-0.05,-1.592232445528301e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
326.4,-0.05,-1.592232373195802e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
326.5,-0.05,-1.592232310333428e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
326.6,-0.05,-1.592232247275681e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
326.7,-0.05,-1.59223217435706e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
326.8,-0.05,-1.592232081912067e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
326.9,-0.05,-1.592231909896817e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
327,-0.05,-1.592231695352308e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
327.1,-0.05,-1.592231477100059e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
327.2,-0.05,-1.592231255140073e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
327.3,-0.05,-1.592231029472347e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
327.4,-0.05,-1.592230800096884e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
327.5,-0.05,-1.592230567013682e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
327.6,-0.05,-1.592230330222742e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
327.7,-0.05,-1.592230089724063e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
327.8,-0.05,-1.592229845517646e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
327.9,-0.05,-1.59222959760349e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
328,-0.05,-1.592229345981596e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
328.1,-0.05,-1.592229090651964e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
328.2,-0.05,-1.592228870181537e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
328.3,-0.05,-1.592228791700351e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
328.4,-0.05,-1.592228713219164e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
328.5,-0.05,-1.592228634737978e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
328.6,-0.05,-1.592228556256792e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
328.7,-0.05,-1.592228477775606e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
328.8,-0.05,-1.592228399294419e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
328.9,-0.05,-1.592228320813233e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
329,-0.05,-1.592228242332046e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
329.1,-0.05,-1.59222816385086e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
329.2,-0.05,-1.592228085369674e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
329.3,-0.05,-1.592228006888487e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
329.4,-0.05,-1.592227928407301e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
329.5,-0.05,-1.592227849926115e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
329.6,-0.05,-1.592227771444928e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
329.7,-0.05,-1.592227692963742e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
329.8,-0.05,-1.592227614482556e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
329.9,-0.05,-1.592227536001369e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
330,-0.05,-1.592227457520183e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
330.1,-0.05,-1.592227379038997e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
330.2,-0.05,-1.592227300557811e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
330.3,-0.05,-1.592227222076624e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
330.4,-0.05,-1.592227143595438e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
330.5,-0.05,-1.592227065114252e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
330.6,-0.05,-1.592226986633065e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
330.7,-0.05,-1.592226908151879e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
330.8,-0.05,-1.592226829670692e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
330.9,-0.05,-1.592226774576182e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
331,-0.05,-1.59222675102204e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
331.1,-0.05,-1.592226727467897e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
331.2,-0.05,-1.592226703913754e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
331.3,-0.05,-1.592226680359611e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
331.4,-0.05,-1.592226656805468e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
331.5,-0.05,-1.592226633251326e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
331.6,-0.05,-1.592226609697183e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
331.7,-0.05,-1.59222658614304e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
331.8,-0.05,-1.592226562588897e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
331.9,-0.05,-1.592226539034754e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
332,-0.05,-1.592226515480611e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05
332,-0.05499999999999995,-1.99028314435076e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
332.1,-0.05499999999999995,-2.040348546400609e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
332.2,-0.05499999999999995,-2.087247460930281e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
332.3,-0.05499999999999995,-2.131166703279023e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
332.4,-0.05499999999999995,-2.172287120829353e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
332.5,-0.05499999999999995,-2.210789764200264e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
332.6,-0.05499999999999995,-2.246850684949556e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
332.7,-0.05499999999999995,-2.280629237455977e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
332.8,-0.05499999999999995,-2.312268321542675e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
332.9,-0.05499999999999995,-2.341897943721814e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
333,-0.05499999999999995,-2.369641805739982e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
333.1,-0.05499999999999995,-2.395621948896371e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
333.2,-0.05499999999999995,-2.419955216016467e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
333.3,-0.05499999999999995,-2.442747702012438e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
333.4,-0.05499999999999995,-2.464094511534936e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
333.5,-0.05499999999999995,-2.484085037056364e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
333.6,-0.05499999999999995,-2.502807361773201e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
333.7,-0.05499999999999995,-2.520340304341061e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
333.8,-0.05499999999999995,-2.536759634322693e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
333.9,-0.05499999999999995,-2.552138615630462e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
334,-0.05499999999999995,-2.566541434850997e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
334.1,-0.05499999999999995,-2.580029757016188e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
334.2,-0.05499999999999995,-2.592663440150034e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
334.3,-0.05499999999999995,-2.604495196982314e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
334.4,-0.05499999999999995,-2.615575439409001e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
334.5,-0.05499999999999995,-2.62595331478557e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
334.6,-0.05499999999999995,-2.635672317280656e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
334.7,-0.05499999999999995,-2.644773962415194e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
334.8,-0.05499999999999995,-2.653298572411365e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
334.9,-0.05499999999999995,-2.661282044839433e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
335,-0.05499999999999995,-2.668758462668261e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
335.1,-0.05499999999999995,-2.67576086235432e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
335.2,-0.05499999999999995,-2.682318813845407e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
335.3,-0.05499999999999995,-2.688460301119218e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
335.4,-0.05499999999999995,-2.694212553856335e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
335.5,-0.05499999999999995,-2.699600517145767e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
335.6,-0.05499999999999995,-2.704647319569536e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
335.7,-0.05499999999999995,-2.70937379118403e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
335.8,-0.05499999999999995,-2.71379958569209e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
335.9,-0.05499999999999995,-2.717944254526562e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
336,-0.05499999999999995,-2.721825652256499e-12,-4.329258081804976e-12,-0.05499999999999995,-0.05999999999999995,-0.05499999999999995
336,-0.05,-2.177460521805203e-12,-2.721825652256499e-12,-0.04999999999999995,-0.05499999999999995,-0.05
336.0000000005014,-0.05,-2.17746052154976e-12,-2.721825652256499e-12,-0.04999999999999995,-0.05499999999999995,-0.05
336.0000000005014,-0.05,-2.17746052154976e-12,-2.721825652256499e-12,-0.04999999999999995,-0.05499999999999995,-0.05
336.1,-0.05,-2.128657429082311e-12,-2.721825652256499e-12,-0.04999999999999995,-0.05499999999999995,-0.05
336.2,-0.05,-2.083912987343541e-12,-2.721825652256499e-12,-0.04999999999999995,-0.05499999999999995,-0.05
336.3,-0.05,-2.042900130508394e-12,-2.721825652256499e-12,-0.04999999999999995,-0.05499999999999995,-0.05
336.4,-0.05,-2.005323633349488e-12,-2.721825652256499e-12,-0.04999999999999995,-0.05499999999999995,-0.05
336.5,-0.05,-1.970886418743342e-12,-2.721825652256499e-12,-0.04999999999999995,-0.05499999999999995,-0.05
336.6,-0.05,-1.939314585909178e-12,-2.721825652256499e-12,-0.04999999999999995,-0.05499999999999995,-0.05
336.7,-0.05,-1.910371406618817e-12,-2.721825652256499e-12,-0.04999999999999995,-0.05499999999999995,-0.05
336.8,-0.05,-1.883841945499457e-12,-2.721825652256499e-12,-0.04999999999999995,-0.05499999999999995,-0.05
336.9,-0.05,-1.859525164239601e-12,-2.721825652256499e-12,-0.04999999999999995,-0.05499999999999995,-0.05
337,-0.05,-1.837237751594196e-12,-2.721825652256499e-12,-0.04999999999999995,-0.05499999999999995,-0.05
337.1,-0.05,-1.816809237036138e-12,-2.721825652256499e-12,-0.04999999999999995,-0.05499999999999995,-0.05
